Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
70,BIH,Bosnia Herzegovina,Europe,2008,1883687.268,9154373.359
72,BWA,Botswana,Sub-Saharan Africa,2008,3782048.045,877985.5133
74,BVT,Bouvet Island,,2008,15344.524,14803.662
76,BRA,Brazil,Latin America and the Caribbean,2008,133410303.6,445424436.6
84,BLZ,Belize,Latin America and the Caribbean,2008,805475.5944,2063264.754
86,IOT,British Indian Ocean Territory,,2008,182.202,118.858
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2008,135783.596,248064.714
92,VGB,British Virgin Islands,Latin America and the Caribbean,2008,257438.073,130694.51
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2008,10796880.77,17314137.87
100,BGR,Bulgaria,Europe,2008,11216179.79,13882512.96
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2008,5532778.61,15919794.14
108,BDI,Burundi,Sub-Saharan Africa,2008,107299.4469,56685.03941
112,BLR,Belarus,Europe,2008,17153686.62,28540688.57
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2008,329612.4584,6337885.244
120,CMR,Cameroon,Sub-Saharan Africa,2008,5252570.897,6407473.02
124,CAN,Canada,Northern America,2008,235136498,571904898.6
132,CPV,Cabo Verde,Sub-Saharan Africa,2008,33088.795,42027.622
136,CYM,Cayman Islands,Latin America and the Caribbean,2008,23786.681,32499.179
140,CAF,Central African Republic,Sub-Saharan Africa,2008,187600.8327,240254.1063
144,LKA,Sri Lanka,Central and Southern Asia,2008,2715711.756,1494169.66
148,TCD,Chad,Sub-Saharan Africa,2008,3894467.942,5679177.267
152,CHL,Chile,Latin America and the Caribbean,2008,61770975.82,39149252.17
156,CHN,China,China,2008,168169091.4,1006431638
162,CXR,Christmas Islands,,2008,51033.328,222742.222
166,CCK,Cocos Islands,,2008,6073.155,986.419
170,COL,Colombia,Latin America and the Caribbean,2008,31324547.03,116172447.8
174,COM,Comoros,Sub-Saharan Africa,2008,16095.24979,4971.150661
175,MYT,Mayotte,Sub-Saharan Africa,2008,10347.89139,4576.030128
178,COG,"Congo, Republic",Sub-Saharan Africa,2008,11709727.73,15510427.36
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2008,3585579.719,1463924.046
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2008,19590.1796,9383.545675
188,CRI,Costa Rica,Latin America and the Caribbean,2008,4366112.179,5715487.988
191,HRV,Croatia,Europe,2008,4250106.363,13934194.27
192,CUB,Cuba,Latin America and the Caribbean,2008,1588614.425,1580379.319
196,CYP,Cyprus,Northern Africa and Western Asia,2008,1603483.265,2622782.282
203,CZE,Czech Republic,Europe,2008,17657514.3,37000608.07
204,BEN,Benin,Sub-Saharan Africa,2008,705553.4847,955190.7095
208,DNK,Denmark,Europe,2008,31282428.57,33244438.26
212,DMA,Dominica,Latin America and the Caribbean,2008,35595.9153,661847.9195
214,DOM,Dominican Republic,Latin America and the Caribbean,2008,2778407.95,4661100.217
218,ECU,Ecuador,Latin America and the Caribbean,2008,18454721.24,27822451.4
222,SLV,El Salvador,Latin America and the Caribbean,2008,1067898.86,1544202.6
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2008,15600794.32,20751074.6
231,ETH,Ethiopia,Sub-Saharan Africa,2008,1127772.538,633171.2998
232,ERI,Eritrea,Sub-Saharan Africa,2008,14188.33,23342.121
233,EST,Estonia,Europe,2008,4434766.402,10165164.94
234,FRO,Faeroe Islands,Europe,2008,782918.2558,388880.5484
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2008,172457.251,67994.359
239,SGS,South Georgia and the South Sandwich Islands,,2008,724.968,690.266
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2008,745275.2194,1111722.302
246,FIN,Finland,Europe,2008,26217776.51,25782556.31
251,FRA,France,Europe,2008,115744449.9,166272313.3
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2008,190539.6764,15552.10751
260,ATF,French Southern Territories,,2008,1861.758,1119.705
262,DJI,Djibouti,Sub-Saharan Africa,2008,232071.285,158754.669
266,GAB,Gabon,Sub-Saharan Africa,2008,8435204.045,13934046.49
268,GEO,Georgia,Northern Africa and Western Asia,2008,1790704.895,2897727.727
270,GMB,Gambia,Sub-Saharan Africa,2008,44526.49567,89209.431
275,PSE,State of Palestine,Northern Africa and Western Asia,2008,224014.8167,432234.6167
276,DEU,Germany,Europe,2008,188251695.2,250832095.4
288,GHA,Ghana,Sub-Saharan Africa,2008,3698833.471,4004980.549
292,GIB,Gibraltar,Europe,2008,44544.874,71882.344
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2008,26990.25987,21551.03143
300,GRC,Greece,Europe,2008,15325795.3,25512836.86
304,GRL,Greenland,Northern America,2008,530215.7535,635954.1389
308,GRD,Grenada,Latin America and the Caribbean,2008,24176.55181,13511.59158
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2008,70076.374,74317.666
320,GTM,Guatemala,Latin America and the Caribbean,2008,4724753.002,6409847.254
324,GIN,Guinea,Sub-Saharan Africa,2008,1983872.429,16760539.87
328,GUY,Guyana,Latin America and the Caribbean,2008,982598.6054,3138098.058
332,HTI,Haiti,Latin America and the Caribbean,2008,85266.934,121775.394
334,HMD,Heard Island and McDonald Islands,,2008,119.075,127.411
336,VAT,Holy See,Europe,2008,226.944,354.933
340,HND,Honduras,Latin America and the Caribbean,2008,2099839.631,1941057.56
344,HKG,"China, Hong Kong SAR",China,2008,27740575.16,15566275.06
348,HUN,Hungary,Europe,2008,13406768.37,21374672.9
352,ISL,Iceland,Europe,2008,4261503.01,2005127.5
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2008,98525759.41,354373100.8
364,IRN,Iran,Central and Southern Asia,2008,93581042.56,139249165.5
368,IRQ,Iraq,Northern Africa and Western Asia,2008,59953160.4,86334133.63
372,IRL,Ireland,Europe,2008,10378842.18,9681325.398
376,ISR,Israel,Northern Africa and Western Asia,2008,27930294,18017710.17
381,ITA,Italy,Europe,2008,83417754.32,78694252.35
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2008,9647034.255,9299286.438
388,JAM,Jamaica,Latin America and the Caribbean,2008,655913.0717,5779673.539
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2008,88683370.12,99834103.72
398,KAZ,Kazakhstan,Central and Southern Asia,2008,66504676.65,144436722.4
400,JOR,Jordan,Northern Africa and Western Asia,2008,4671522.046,10961689.22
404,KEN,Kenya,Sub-Saharan Africa,2008,3443126.937,2647606.519
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2008,895440.514,5498498.183
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2008,77358363.71,79131662.14
414,KWT,Kuwait,Northern Africa and Western Asia,2008,78532270.01,111323615.9
417,KGZ,Kyrgyzstan,Central and Southern Asia,2008,988555.9723,2158636.705
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2008,882550.42,1217563.386
422,LBN,Lebanon,Northern Africa and Western Asia,2008,1728506.626,3105669.115
426,LSO,Lesotho,Sub-Saharan Africa,2008,333179.2185,152247.9903
428,LVA,Latvia,Europe,2008,6175755.133,14534109.01
430,LBR,Liberia,Sub-Saharan Africa,2008,653642.695,742779.514
434,LBY,Libya,Northern Africa and Western Asia,2008,55793567.75,75998896.22
440,LTU,Lithuania,Europe,2008,11786400.63,18362118.29
442,LUX,Luxembourg,Europe,2008,8670118.383,9044667.259
446,MAC,"China, Macao SAR",China,2008,365811.7971,368656.5739
450,MDG,Madagascar,Sub-Saharan Africa,2008,598789.1539,518209.7856
454,MWI,Malawi,Sub-Saharan Africa,2008,904205.2666,542113.8268
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2008,76237233.19,110704874.1
462,MDV,Maldives,Central and Southern Asia,2008,136063.8893,76884.75182
466,MLI,Mali,Sub-Saharan Africa,2008,1860936.549,369572.6977
470,MLT,Malta,Europe,2008,2922640.432,3244309.207
473,,"Latin American Integration Association, nes",,2008,221.691,42.773
478,MRT,Mauritania,Sub-Saharan Africa,2008,2904127.486,12842433.55
480,MUS,Mauritius,Sub-Saharan Africa,2008,640757.9433,765980.4939
484,MEX,Mexico,Latin America and the Caribbean,2008,79674076.88,126927733.2
490,,"Other Asia, nes",,2008,42681094.19,43854495.29
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2008,1941908.545,6425777.803
498,MDA,Moldova,Europe,2008,1079633.051,2421248.883
499,MNE,Montenegro,Europe,2008,505032.8672,664516.0667
500,MSR,Montserrat,Latin America and the Caribbean,2008,1514.053,96805.267
504,MAR,Morocco,Northern Africa and Western Asia,2008,10433704.71,23250744.61
508,MOZ,Mozambique,Sub-Saharan Africa,2008,3843710.149,4294633.69
512,OMN,Oman,Northern Africa and Western Asia,2008,37118594.84,53690835.76
516,NAM,Namibia,Sub-Saharan Africa,2008,3534292.472,2058428.043
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2008,129493.052,500050.862
524,NPL,Nepal,Central and Southern Asia,2008,298352.452,3930537.729
527,,"Oceania, nes",,2008,29241.656,52932.727
528,NLD,Netherlands,Europe,2008,178018405.7,226496427
530,ANT,Netherlands Antilles,,2008,2717274.485,3582919.658
533,ABW,Aruba,Latin America and the Caribbean,2008,5403880.716,6748044.682
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2008,1624133.858,4979598.97
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2008,242337.315,137910.582
554,NZL,New Zealand,Australia and New Zealand,2008,22431832,22527910.13
558,NIC,Nicaragua,Latin America and the Caribbean,2008,1402316.625,1100220.293
562,NER,Niger,Sub-Saharan Africa,2008,743501.103,461141.9839
566,NGA,Nigeria,Sub-Saharan Africa,2008,88310798.36,119450505
568,,"Other Europe, nes",,2008,2185205.039,3155348.694
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2008,701.253,325.493
574,NFK,Norfolk Islands,Australia and New Zealand,2008,756.839,1241.242
577,,"Other Africa, nes",,2008,66823.736,86043.556
579,NOR,Norway,Europe,2008,141164809.3,221825200.1
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2008,4102.242,6493.91
581,UMI,United States Minor Outlying Islands,,2008,3848.937,3414.335
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2008,48056.891,29686.696
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2008,80823.851,46831.627
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2008,27426.535,7003.005
586,PAK,Pakistan,Central and Southern Asia,2008,8832298.5,19558689.19
591,PAN,Panama,Latin America and the Caribbean,2008,2048850.432,2500828.308
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2008,5201050.599,3474469.966
600,PRY,Paraguay,Latin America and the Caribbean,2008,4648968.85,9839794.031
604,PER,Peru,Latin America and the Caribbean,2008,28219294.44,23368838.57
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2008,10421475.29,26579590.5
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2008,1134.803,2646.552
616,POL,Poland,Europe,2008,34365704.91,46574203.6
620,PRT,Portugal,Europe,2008,12793735.67,19931989.6
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2008,139574.704,110982.933
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2008,151849.334,158773.191
634,QAT,Qatar,Northern Africa and Western Asia,2008,68736231.76,110322711.1
637,,"North America and Central America, nes",,2008,90843.434,212412.663
642,ROU,Romania,Europe,2008,14649173.3,20537017.87
643,RUS,Russian Federation,Europe,2008,457036580.7,1179979579
646,RWA,Rwanda,Sub-Saharan Africa,2008,400723.6828,124124.3191
654,SHN,Saint Helena,Sub-Saharan Africa,2008,16619.816,2497.422
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2008,2345.900897,1668.473
660,AIA,Anguilla,Latin America and the Caribbean,2008,357.094,2176.173
662,LCA,Saint Lucia,Latin America and the Caribbean,2008,75734.1436,396727.9341
666,SPM,Saint Pierre and Miquelon,Northern America,2008,12946.663,2254.338
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2008,35554.67046,60006.95632
674,SMR,San Marino,Europe,2008,4761.999,1314.882
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2008,6595.650855,3874.219687
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2008,485969194,686768833.5
686,SEN,Senegal,Sub-Saharan Africa,2008,1740929.25,3132638.061
688,SRB,Serbia,Europe,2008,4388188.825,6239696.296
690,SYC,Seychelles,Sub-Saharan Africa,2008,207388.8782,206758.4037
694,SLE,Sierra Leone,Sub-Saharan Africa,2008,275600.505,1009732.947
699,IND,India,Central and Southern Asia,2008,101386975.8,191316787.1
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2008,72184764.93,82520441.35
703,SVK,Slovakia,Europe,2008,13617083.79,21970247.05
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2008,29887916.93,62828369.15
705,SVN,Slovenia,Europe,2008,4298139.234,5421643.552
706,SOM,Somalia,Sub-Saharan Africa,2008,178573.662,283507.534
710,ZAF,South Africa,Sub-Saharan Africa,2008,68702526.77,175397749.1
716,ZWE,Zimbabwe,Sub-Saharan Africa,2008,1427032.759,1784686.506
724,ESP,Spain,Europe,2008,76124613.21,77188534.81
732,ESH,Western Sahara,Northern Africa and Western Asia,2008,9617.795,11915.277
736,SDN,Former Sudan,,2008,11412491.15,24805179.61
740,SUR,Suriname,Latin America and the Caribbean,2008,589947.629,388938.759
748,SWZ,Eswatini,Sub-Saharan Africa,2008,712650.3067,1166357.05
752,SWE,Sweden,Europe,2008,43833525.02,67528635.82
757,CHE,Switzerland,Europe,2008,49041740.84,23051831.49
760,SYR,Syria,Northern Africa and Western Asia,2008,9413032.701,16265764.45
762,TJK,Tajikistan,Central and Southern Asia,2008,969200.544,686994.239
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2008,46225459.09,75219769.51
768,TGO,Togo,Sub-Saharan Africa,2008,1059046.375,3436800.94
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2008,7517.343,9366.292
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2008,15107.76074,22562.29143
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2008,16134340.71,27751320.84
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2008,151641192.4,210678229.8
788,TUN,Tunisia,Northern Africa and Western Asia,2008,7807027.621,12028538.31
792,TUR,Turkey,Northern Africa and Western Asia,2008,45683636.46,69348424.07
795,TKM,Turkmenistan,Central and Southern Asia,2008,7749347.493,24932270.29
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2008,25439.596,31392.581
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2008,493.468,436.725
800,UGA,Uganda,Sub-Saharan Africa,2008,1359066.577,1558013.838
804,UKR,Ukraine,Europe,2008,51955588.13,132496534.6
807,MKD,North Macedonia,Europe,2008,3787649.499,4363347.911
818,EGY,Egypt,Northern Africa and Western Asia,2008,24511139.58,44580888.94
826,GBR,United Kingdom,Europe,2008,121293688.4,150912492.4
834,TZA,Tanzania,Sub-Saharan Africa,2008,2590345.822,1670018.585
837,,Bunkers,,2008,140665.852,102694.194
838,,Free Zones,,2008,603097.581,414290.141
839,,Special Categories,,2008,51351391.4,100482751.9
842,USA,United States,Northern America,2008,301608020.2,545154268.6
854,BFA,Burkina Faso,Sub-Saharan Africa,2008,598953.8557,531510.9944
858,URY,Uruguay,Latin America and the Caribbean,2008,5859802.909,10081116.28
860,UZB,Uzbekistan,Central and Southern Asia,2008,6013162.23,13530996.98
862,VEN,Venezuela,Latin America and the Caribbean,2008,123580171.7,174502107.5
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2008,207.433,278.842
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2008,18147.18694,19581.59119
887,YEM,Yemen,Northern Africa and Western Asia,2008,9069300.231,11980408.59
891,SCG,Serbia and Montenegro,,2008,2.234,0.032
894,ZMB,Zambia,Sub-Saharan Africa,2008,5804188.989,1755167.889
899,,"Areas, nes",,2008,29892544.86,49071639.26
4,AFG,Afghanistan,Central and Southern Asia,2009,417326.674,690126.6119
8,ALB,Albania,Europe,2009,796664.8116,1853985.662
10,ATA,Antarctica,,2009,22.39,119.051
12,DZA,Algeria,Northern Africa and Western Asia,2009,48618380.85,109496927.6
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2009,13255.663,23833.245
20,AND,Andorra,Europe,2009,42907.62809,387589.93
24,AGO,Angola,Sub-Saharan Africa,2009,41812785.28,100626977.6
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2009,124355.7427,243611.753
31,AZE,Azerbaijan,Northern Africa and Western Asia,2009,17653779.01,38701858.56
32,ARG,Argentina,Latin America and the Caribbean,2009,38794464.87,75825218.53
36,AUS,Australia,Australia and New Zealand,2009,139320822.5,809154202.5
40,AUT,Austria,Europe,2009,23610227.41,33191225.54
44,BHS,Bahamas,Latin America and the Caribbean,2009,1445828.94,6224512.467
48,BHR,Bahrain,Northern Africa and Western Asia,2009,10066591.8,14470523.43
50,BGD,Bangladesh,Central and Southern Asia,2009,1793472.473,2685613.447
51,ARM,Armenia,Northern Africa and Western Asia,2009,498175.8967,380086.4614
52,BRB,Barbados,Latin America and the Caribbean,2009,230942.2417,454107.491
56,BEL,Belgium,Europe,2009,89841641.65,132069566.7
60,BMU,Bermuda,Northern America,2009,120849.112,185662.426
64,BTN,Bhutan,Central and Southern Asia,2009,197136.1429,1852053.692
68,BOL,Bolivia,Latin America and the Caribbean,2009,4915790.191,11165554.44
70,BIH,Bosnia Herzegovina,Europe,2009,1293233.605,5543310.492
72,BWA,Botswana,Sub-Saharan Africa,2009,2511896.671,816703.6955
74,BVT,Bouvet Island,,2009,501.322,159.36
76,BRA,Brazil,Latin America and the Caribbean,2009,106227492.7,430605641.4
84,BLZ,Belize,Latin America and the Caribbean,2009,751850.0405,1461131.31
86,IOT,British Indian Ocean Territory,,2009,530.788,395.067
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2009,93231.73531,165111.1394
92,VGB,British Virgin Islands,Latin America and the Caribbean,2009,143598.976,67892.813
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2009,6823017.098,12401074.97
100,BGR,Bulgaria,Europe,2009,7398906.916,12528515.98
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2009,4960441.919,18316738.21
108,BDI,Burundi,Sub-Saharan Africa,2009,129508.06,61272.44695
112,BLR,Belarus,Europe,2009,12964124.95,29540553.88
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2009,388575.8571,8655840.362
120,CMR,Cameroon,Sub-Saharan Africa,2009,3446450.428,5243687.001
124,CAN,Canada,Northern America,2009,144465457.9,319397033.4
132,CPV,Cabo Verde,Sub-Saharan Africa,2009,99496.58472,127349.9076
136,CYM,Cayman Islands,Latin America and the Caribbean,2009,1518.452,760.424
140,CAF,Central African Republic,Sub-Saharan Africa,2009,123960.3123,99288.42281
144,LKA,Sri Lanka,Central and Southern Asia,2009,2450011.771,1584736.083
148,TCD,Chad,Sub-Saharan Africa,2009,2264937.984,5515050.146
152,CHL,Chile,Latin America and the Caribbean,2009,46894727.89,39767243.5
156,CHN,China,China,2009,92923557.17,664489773.2
162,CXR,Christmas Islands,,2009,4047.982,28232.128
166,CCK,Cocos Islands,,2009,464.989,393.561
170,COL,Colombia,Latin America and the Caribbean,2009,26592485.95,107977219.1
174,COM,Comoros,Sub-Saharan Africa,2009,13955.15894,11627.92283
175,MYT,Mayotte,Sub-Saharan Africa,2009,7157.318705,4920.300613
178,COG,"Congo, Republic",Sub-Saharan Africa,2009,7681189.676,17058415.42
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2009,2686880.856,2481393.808
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2009,10477.829,3087.966
188,CRI,Costa Rica,Latin America and the Caribbean,2009,3490442.05,5012219.319
191,HRV,Croatia,Europe,2009,3240039.26,12606312.37
192,CUB,Cuba,Latin America and the Caribbean,2009,1108242.883,1830418.649
196,CYP,Cyprus,Northern Africa and Western Asia,2009,1014247.632,2265303.437
203,CZE,Czech Republic,Europe,2009,12152769.49,35618900.98
204,BEN,Benin,Sub-Saharan Africa,2009,545137.965,798237.6243
208,DNK,Denmark,Europe,2009,23245460.24,29795193.13
212,DMA,Dominica,Latin America and the Caribbean,2009,54179.34879,421648.6944
214,DOM,Dominican Republic,Latin America and the Caribbean,2009,1529244.19,3481006.37
218,ECU,Ecuador,Latin America and the Caribbean,2009,13739128.66,27868835.43
222,SLV,El Salvador,Latin America and the Caribbean,2009,891000.2279,1153272.306
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2009,8600019.065,17946275.28
231,ETH,Ethiopia,Sub-Saharan Africa,2009,1010403.238,741506.6698
232,ERI,Eritrea,Sub-Saharan Africa,2009,11067.431,4493.197
233,EST,Estonia,Europe,2009,3412639.41,9018161.774
234,FRO,Faeroe Islands,Europe,2009,709385.0929,335512.5384
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2009,138498.532,57877.723
239,SGS,South Georgia and the South Sandwich Islands,,2009,320.743,202.581
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2009,534566.7063,870214.633
246,FIN,Finland,Europe,2009,14709767.54,21178321.93
251,FRA,France,Europe,2009,78803783.45,128158563.8
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2009,149213.2402,15803.59755
260,ATF,French Southern Territories,,2009,2483.593,618.729
262,DJI,Djibouti,Sub-Saharan Africa,2009,185953.8331,202550.3818
266,GAB,Gabon,Sub-Saharan Africa,2009,5239712.207,13353837.98
268,GEO,Georgia,Northern Africa and Western Asia,2009,1218480.154,2709269.22
270,GMB,Gambia,Sub-Saharan Africa,2009,58286.15308,171289.1797
275,PSE,State of Palestine,Northern Africa and Western Asia,2009,211601.9187,213965.9277
276,DEU,Germany,Europe,2009,130387404.2,207616391.4
288,GHA,Ghana,Sub-Saharan Africa,2009,2970683.447,3250198.079
292,GIB,Gibraltar,Europe,2009,161565.881,247133.439
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2009,29326.56515,25442.2576
300,GRC,Greece,Europe,2009,11371044.15,24239762.77
304,GRL,Greenland,Northern America,2009,400113.3375,313641.7675
308,GRD,Grenada,Latin America and the Caribbean,2009,18606.609,18012.876
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2009,46602.666,48117.672
320,GTM,Guatemala,Latin America and the Caribbean,2009,4808085.198,7042506.378
324,GIN,Guinea,Sub-Saharan Africa,2009,931160.718,14211200.91
328,GUY,Guyana,Latin America and the Caribbean,2009,852371.3135,2344742.965
332,HTI,Haiti,Latin America and the Caribbean,2009,43817.13,48144.566
334,HMD,Heard Island and McDonald Islands,,2009,72.085,21.818
336,VAT,Holy See,Europe,2009,12615.189,148069.357
340,HND,Honduras,Latin America and the Caribbean,2009,2001923.377,2462058.179
344,HKG,"China, Hong Kong SAR",China,2009,25141426.15,10450033.18
348,HUN,Hungary,Europe,2009,8694388.084,20101799.01
352,ISL,Iceland,Europe,2009,3589611.633,1862486.759
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2009,78638015.49,373102921.7
364,IRN,Iran,Central and Southern Asia,2009,57265848.6,137185243.5
368,IRQ,Iraq,Northern Africa and Western Asia,2009,38010355.72,84620299.47
372,IRL,Ireland,Europe,2009,8451742.771,9714293.594
376,ISR,Israel,Northern Africa and Western Asia,2009,15074175.75,10138976.27
381,ITA,Italy,Europe,2009,57356841.67,67173954.53
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2009,8976231.786,9780093.285
388,JAM,Jamaica,Latin America and the Caribbean,2009,547445.6376,4413269.085
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2009,63979743.19,97519710.36
398,KAZ,Kazakhstan,Central and Southern Asia,2009,40354660.25,143728077.7
400,JOR,Jordan,Northern Africa and Western Asia,2009,3072420.208,5897130.311
404,KEN,Kenya,Sub-Saharan Africa,2009,2954113.523,2420965.794
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2009,775907.842,6651675.491
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2009,55857228.2,78773940.75
414,KWT,Kuwait,Northern Africa and Western Asia,2009,77936487.46,108256439.6
417,KGZ,Kyrgyzstan,Central and Southern Asia,2009,837033.8263,1278285.83
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2009,962799.598,1610062.506
422,LBN,Lebanon,Northern Africa and Western Asia,2009,1719966.646,2360279.2
426,LSO,Lesotho,Sub-Saharan Africa,2009,244759.435,127178.8309
428,LVA,Latvia,Europe,2009,3890509.39,13391125.74
430,LBR,Liberia,Sub-Saharan Africa,2009,409760.739,638184.287
434,LBY,Libya,Northern Africa and Western Asia,2009,35891542.03,77863425.23
440,LTU,Lithuania,Europe,2009,7285061.957,16560230.6
442,LUX,Luxembourg,Europe,2009,4887494.014,6625299.673
446,MAC,"China, Macao SAR",China,2009,241134.9004,352124.8494
450,MDG,Madagascar,Sub-Saharan Africa,2009,515027.5914,542698.3222
454,MWI,Malawi,Sub-Saharan Africa,2009,1180559.45,710921.9996
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2009,53957747.69,111341948.1
462,MDV,Maldives,Central and Southern Asia,2009,84019.20707,52204.26161
466,MLI,Mali,Sub-Saharan Africa,2009,165599.171,163111.837
470,MLT,Malta,Europe,2009,1589422.09,3298556.915
473,,"Latin American Integration Association, nes",,2009,247.617,121.611
478,MRT,Mauritania,Sub-Saharan Africa,2009,2492805.711,12102002.12
480,MUS,Mauritius,Sub-Saharan Africa,2009,527264.5921,749030.9691
484,MEX,Mexico,Latin America and the Caribbean,2009,52906197.55,104866525.2
490,,"Other Asia, nes",,2009,28650412.81,43116123.32
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2009,1634727.084,8858215.745
498,MDA,Moldova,Europe,2009,708195.9877,1880226.52
499,MNE,Montenegro,Europe,2009,274673.7966,510760.6937
500,MSR,Montserrat,Latin America and the Caribbean,2009,1330.294804,125118.9554
504,MAR,Morocco,Northern Africa and Western Asia,2009,6087854.5,15612667.24
508,MOZ,Mozambique,Sub-Saharan Africa,2009,2254035.131,4875559.34
512,OMN,Oman,Northern Africa and Western Asia,2009,23941673.33,57346339.39
516,NAM,Namibia,Sub-Saharan Africa,2009,3766548.64,3790330.997
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2009,21104.689,129797.614
524,NPL,Nepal,Central and Southern Asia,2009,309289.0618,3281478.284
527,,"Oceania, nes",,2009,19878.95,48407.924
528,NLD,Netherlands,Europe,2009,127645783.2,182799047.1
530,ANT,Netherlands Antilles,,2009,2811307.469,5040855.037
533,ABW,Aruba,Latin America and the Caribbean,2009,1952427.073,4715514.168
536,,Neutral Zone,,2009,0.648,0.555
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2009,1063983.913,6027577.525
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2009,168571.3105,119648.9132
554,NZL,New Zealand,Australia and New Zealand,2009,17686987.1,24176733.69
558,NIC,Nicaragua,Latin America and the Caribbean,2009,1284229.106,1128600.885
562,NER,Niger,Sub-Saharan Africa,2009,403600.4379,374850.4721
566,NGA,Nigeria,Sub-Saharan Africa,2009,60485929.1,115287573
568,,"Other Europe, nes",,2009,2393592.766,4459594.811
