Importer M.49,Importer ISO3,Importer,Importer region,Year,Value (1000USD),Weight (1000kg)
752,SWE,Sweden,Europe,2014,41914531.53,58154917.01
757,CHE,Switzerland,Europe,2014,101502511.8,45169163.94
760,SYR,Syria,Northern Africa and Western Asia,2014,2380967.208,4997457.011
762,TJK,Tajikistan,Central and Southern Asia,2014,1527541.203,3462693.966
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2014,89664025.56,125073531.7
768,TGO,Togo,Sub-Saharan Africa,2014,5668808.448,10874508.68
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2014,1014.753,1071.362
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2014,109261.3271,263102.1559
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2014,5945862.233,12575976.77
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2014,73899983.14,66911443.26
788,TUN,Tunisia,Northern Africa and Western Asia,2014,10865937.28,19252090.75
792,TUR,Turkey,Northern Africa and Western Asia,2014,81474655.16,141420254.7
795,TKM,Turkmenistan,Central and Southern Asia,2014,1347319.95,3437118.26
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2014,81991.425,191473.427
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2014,11946.97,21187.406
800,UGA,Uganda,Sub-Saharan Africa,2014,1984690.241,3804855.351
804,UKR,Ukraine,Europe,2014,25218333.45,65351588.6
807,MKD,North Macedonia,Europe,2014,3025887.629,5304588.164
818,EGY,Egypt,Northern Africa and Western Asia,2014,41580938.57,75170765.7
826,GBR,United Kingdom,Europe,2014,169369927.8,245989718
834,TZA,Tanzania,Sub-Saharan Africa,2014,5997788.208,10126992.93
837,,Bunkers,,2014,19412247.89,27092443.73
838,,Free Zones,,2014,4342610.181,11291062.82
839,,Special Categories,,2014,10118514.48,20657172.12
842,USA,United States,Northern America,2014,580950238.3,680284897.8
854,BFA,Burkina Faso,Sub-Saharan Africa,2014,1527903.883,3273056.999
858,URY,Uruguay,Latin America and the Caribbean,2014,3985830.142,6609981.372
860,UZB,Uzbekistan,Central and Southern Asia,2014,3625018.909,9218667.151
862,VEN,Venezuela,Latin America and the Caribbean,2014,12555816.01,16738802.5
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2014,21396.501,22738.155
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2014,197544.7083,248122.4761
887,YEM,Yemen,Northern Africa and Western Asia,2014,7472869.443,15550611.75
894,ZMB,Zambia,Sub-Saharan Africa,2014,4086930.473,3064659.863
899,,"Areas, nes",,2014,431732751,605276207.4
