Importer M.49,Importer ISO3,Importer,Importer region,Year,Value (1000USD),Weight (1000kg)
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2008,485149.3095,793917.8903
100,BGR,Bulgaria,Europe,2008,14613418.44,26573783.91
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2008,2041238.103,2957852.09
108,BDI,Burundi,Sub-Saharan Africa,2008,113355.5361,217229.6119
112,BLR,Belarus,Europe,2008,20406322.17,49218498.7
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2008,1478102.521,4505533.376
120,CMR,Cameroon,Sub-Saharan Africa,2008,1258141.833,2697924.912
124,CAN,Canada,Northern America,2008,94462101.88,176481993.8
132,CPV,Cabo Verde,Sub-Saharan Africa,2008,391641.5994,959764.7765
136,CYM,Cayman Islands,Latin America and the Caribbean,2008,1023061.42,8900205.963
140,CAF,Central African Republic,Sub-Saharan Africa,2008,179170.271,250932.8069
144,LKA,Sri Lanka,Central and Southern Asia,2008,7333355.695,13436591.01
148,TCD,Chad,Sub-Saharan Africa,2008,133507.134,219835.668
152,CHL,Chile,Latin America and the Caribbean,2008,26249562.98,41661672.69
156,CHN,China,China,2008,403216173,985180394.3
162,CXR,Christmas Islands,,2008,14589.63,11074.343
166,CCK,Cocos Islands,,2008,966.447,1291.097
170,COL,Colombia,Latin America and the Caribbean,2008,9276686.799,14984241.78
174,COM,Comoros,Sub-Saharan Africa,2008,90033.50867,216749.1728
175,MYT,Mayotte,Sub-Saharan Africa,2008,217288.299,354800.6284
178,COG,"Congo, Republic",Sub-Saharan Africa,2008,650604.2544,1477258.736
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2008,1374049.088,2589211.228
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2008,31551.518,32941.75
188,CRI,Costa Rica,Latin America and the Caribbean,2008,4989270.03,6710692.837
191,HRV,Croatia,Europe,2008,9352559.29,20310406.48
192,CUB,Cuba,Latin America and the Caribbean,2008,2662853.428,4305858.248
196,CYP,Cyprus,Northern Africa and Western Asia,2008,6779944.061,18470009.7
203,CZE,Czech Republic,Europe,2008,34590403.52,49081605.67
204,BEN,Benin,Sub-Saharan Africa,2008,1537738.207,3561119.704
208,DNK,Denmark,Europe,2008,26124285.15,41299491.22
212,DMA,Dominica,Latin America and the Caribbean,2008,113157.8742,176339.6402
214,DOM,Dominican Republic,Latin America and the Caribbean,2008,4840126.972,8285191.042
218,ECU,Ecuador,Latin America and the Caribbean,2008,6972260.447,9466627.639
222,SLV,El Salvador,Latin America and the Caribbean,2008,3674223.796,5628775.028
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2008,380257.138,626663.291
231,ETH,Ethiopia,Sub-Saharan Africa,2008,3998543.488,6473138.862
232,ERI,Eritrea,Sub-Saharan Africa,2008,84540.334,188010.798
233,EST,Estonia,Europe,2008,5367869.676,8058474.628
234,FRO,Faeroe Islands,Europe,2008,369885.9762,600656.2699
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2008,37076.871,41076.761
239,SGS,South Georgia and the South Sandwich Islands,,2008,165.713,136.163
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2008,1066644.309,1435693.453
246,FIN,Finland,Europe,2008,32196214.21,67721801.98
251,FRA,France,Europe,2008,202259552.2,336583021.7
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2008,637833.1864,674441.0958
260,ATF,French Southern Territories,,2008,21019.334,71016.132
262,DJI,Djibouti,Sub-Saharan Africa,2008,801637.468,2185954.694
266,GAB,Gabon,Sub-Saharan Africa,2008,618393.3955,906292.1281
268,GEO,Georgia,Northern Africa and Western Asia,2008,2481410.08,5618555.734
270,GMB,Gambia,Sub-Saharan Africa,2008,345304.9966,1028985.631
275,PSE,State of Palestine,Northern Africa and Western Asia,2008,1818796.74,3048537.057
276,DEU,Germany,Europe,2008,336342242,467735752.6
288,GHA,Ghana,Sub-Saharan Africa,2008,4266483.971,6326963.91
292,GIB,Gibraltar,Europe,2008,7316243.689,10612979.07
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2008,32718.6676,43786.83028
300,GRC,Greece,Europe,2008,35176397.1,47722732.93
304,GRL,Greenland,Northern America,2008,370655.7573,293771.1966
308,GRD,Grenada,Latin America and the Caribbean,2008,166837.891,268500.5715
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2008,556291.786,735477.634
320,GTM,Guatemala,Latin America and the Caribbean,2008,5571180.896,8471427.382
324,GIN,Guinea,Sub-Saharan Africa,2008,1058175.649,2603439.368
328,GUY,Guyana,Latin America and the Caribbean,2008,706483.7115,1117039.722
332,HTI,Haiti,Latin America and the Caribbean,2008,902916.471,1723646.848
334,HMD,Heard Island and McDonald Islands,,2008,111.947,59.183
336,VAT,Holy See,Europe,2008,17900.419,18274.488
340,HND,Honduras,Latin America and the Caribbean,2008,2942131.148,4103824.716
344,HKG,"China, Hong Kong SAR",China,2008,67733568.25,705983269.4
348,HUN,Hungary,Europe,2008,23916937.83,34993003.37
352,ISL,Iceland,Europe,2008,1538085.434,2713172.31
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2008,56318143.24,82540397.5
364,IRN,Iran,Central and Southern Asia,2008,18796260.36,32071246.93
368,IRQ,Iraq,Northern Africa and Western Asia,2008,5427424.618,12662474.58
372,IRL,Ireland,Europe,2008,19417281.92,34231501.97
376,ISR,Israel,Northern Africa and Western Asia,2008,37294287.92,77180847.16
381,ITA,Italy,Europe,2008,227791236.9,330414542.4
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2008,4708413.756,8183152.279
388,JAM,Jamaica,Latin America and the Caribbean,2008,4397568.322,16480019.53
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2008,388537281,821597199.5
398,KAZ,Kazakhstan,Central and Southern Asia,2008,9333287.978,41632045.93
400,JOR,Jordan,Northern Africa and Western Asia,2008,9713337.59,16775854.94
404,KEN,Kenya,Sub-Saharan Africa,2008,5550739.113,8660474.105
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2008,2745529.967,5526581.786
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2008,228600580.7,436281158.3
414,KWT,Kuwait,Northern Africa and Western Asia,2008,7573000.456,17797623.31
417,KGZ,Kyrgyzstan,Central and Southern Asia,2008,1674533.037,6770087.211
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2008,778553.634,1453904.763
422,LBN,Lebanon,Northern Africa and Western Asia,2008,7986744.921,10411620.13
426,LSO,Lesotho,Sub-Saharan Africa,2008,289558.257,459614.91
428,LVA,Latvia,Europe,2008,9054480.993,17274542.17
430,LBR,Liberia,Sub-Saharan Africa,2008,824050.275,1534986.307
434,LBY,Libya,Northern Africa and Western Asia,2008,4082991.756,9969181.985
440,LTU,Lithuania,Europe,2008,10994222.19,18686637.61
442,LUX,Luxembourg,Europe,2008,9908044.481,20627215.4
446,MAC,"China, Macao SAR",China,2008,1523162.975,83231017.2
450,MDG,Madagascar,Sub-Saharan Africa,2008,1203289.824,1903166.307
454,MWI,Malawi,Sub-Saharan Africa,2008,861470.4559,1218610.244
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2008,46558841.65,81566256.7
462,MDV,Maldives,Central and Southern Asia,2008,632992.4649,4333594.504
466,MLI,Mali,Sub-Saharan Africa,2008,1387547.254,2909908.941
470,MLT,Malta,Europe,2008,2729753.278,4257426.794
473,,"Latin American Integration Association, nes",,2008,15142425.59,16537128.4
478,MRT,Mauritania,Sub-Saharan Africa,2008,1229025.29,2300284.404
480,MUS,Mauritius,Sub-Saharan Africa,2008,2332816.409,3852051.296
484,MEX,Mexico,Latin America and the Caribbean,2008,65316890.76,102259031.7
490,,"Other Asia, nes",,2008,181417857,343617260.2
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2008,1062493.623,1932898.256
498,MDA,Moldova,Europe,2008,2098241.345,4290663.563
499,MNE,Montenegro,Europe,2008,1161242.449,2256183.597
500,MSR,Montserrat,Latin America and the Caribbean,2008,20301.54312,51513.84226
504,MAR,Morocco,Northern Africa and Western Asia,2008,18846499.62,37279118.28
508,MOZ,Mozambique,Sub-Saharan Africa,2008,1984281.668,4887115.512
512,OMN,Oman,Northern Africa and Western Asia,2008,5119425.924,6948571.215
516,NAM,Namibia,Sub-Saharan Africa,2008,1501294.534,2965844.718
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2008,67753.878,69323.472
524,NPL,Nepal,Central and Southern Asia,2008,1294305.768,2979625.046
527,,"Oceania, nes",,2008,414106.674,562974.045
528,NLD,Netherlands,Europe,2008,213331626.6,370722574.2
530,ANT,Netherlands Antilles,,2008,16600991.35,18514060.82
533,ABW,Aruba,Latin America and the Caribbean,2008,1927082.744,2801611.828
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2008,896393.1224,1523074.382
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2008,50735.01,85619.28
554,NZL,New Zealand,Australia and New Zealand,2008,10083782.64,14669717.9
558,NIC,Nicaragua,Latin America and the Caribbean,2008,1644142.533,2547429.633
562,NER,Niger,Sub-Saharan Africa,2008,657449.7377,1195662.611
566,NGA,Nigeria,Sub-Saharan Africa,2008,12345488.88,24745528.05
568,,"Other Europe, nes",,2008,30384639.28,44518301.91
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2008,13952.498,11063.23
574,NFK,Norfolk Islands,Australia and New Zealand,2008,5112.025,4405.084
577,,"Other Africa, nes",,2008,6097514.278,8374728.209
579,NOR,Norway,Europe,2008,18332248.88,23655104.31
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2008,65969.17,75821.315
581,UMI,United States Minor Outlying Islands,,2008,13983.8,15715.563
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2008,74404.969,116600.9544
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2008,166501.432,299666.36
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2008,86118.47759,72861.90605
586,PAK,Pakistan,Central and Southern Asia,2008,19576676.66,38861561.43
591,PAN,Panama,Latin America and the Caribbean,2008,6270255.366,11076652.6
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2008,981959.856,1578943.842
600,PRY,Paraguay,Latin America and the Caribbean,2008,2398709.754,3123172.837
604,PER,Peru,Latin America and the Caribbean,2008,10914973.35,17133002.43
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2008,25009435.06,43806931.96
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2008,225.654,234.418
616,POL,Poland,Europe,2008,56305146.46,96056895.79
620,PRT,Portugal,Europe,2008,32757966.58,47752530.65
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2008,110675.076,260678.562
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2008,143741.152,322251.192
634,QAT,Qatar,Northern Africa and Western Asia,2008,5361184.804,34585440.97
637,,"North America and Central America, nes",,2008,53221700.63,81185766.98
642,ROU,Romania,Europe,2008,22223955.56,41268450.59
643,RUS,Russian Federation,Europe,2008,46920572.31,114757827.8
646,RWA,Rwanda,Sub-Saharan Africa,2008,376828.5728,649675.2665
654,SHN,Saint Helena,Sub-Saharan Africa,2008,20724.424,24075.535
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2008,94022.75209,162579.75
660,AIA,Anguilla,Latin America and the Caribbean,2008,28470.734,219889.5
662,LCA,Saint Lucia,Latin America and the Caribbean,2008,3920112.579,6441750.673
666,SPM,Saint Pierre and Miquelon,Northern America,2008,7216.071,8820.698
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2008,211437.795,436741.7284
674,SMR,San Marino,Europe,2008,91173.144,50710.115
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2008,57271.33901,73127.53765
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2008,32686525.37,51379862.23
686,SEN,Senegal,Sub-Saharan Africa,2008,4453483.02,6805038.999
688,SRB,Serbia,Europe,2008,8694083.24,13590797.87
690,SYC,Seychelles,Sub-Saharan Africa,2008,479159.2051,483977.1541
694,SLE,Sierra Leone,Sub-Saharan Africa,2008,267914.006,723181.973
699,IND,India,Central and Southern Asia,2008,197182715.5,322004618.7
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2008,107389934.1,180267518.2
703,SVK,Slovakia,Europe,2008,19429151.17,36198778.93
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2008,33694015.35,53061269.36
705,SVN,Slovenia,Europe,2008,10650169.68,17755529.94
706,SOM,Somalia,Sub-Saharan Africa,2008,486400.497,1080078.887
710,ZAF,South Africa,Sub-Saharan Africa,2008,33320258.15,44445358.32
716,ZWE,Zimbabwe,Sub-Saharan Africa,2008,842226.1553,1587474.356
724,ESP,Spain,Europe,2008,140282029.9,236411212.4
732,ESH,Western Sahara,Northern Africa and Western Asia,2008,73.737,30.162
736,SDN,Former Sudan,,2008,2898373.673,5452798.149
740,SUR,Suriname,Latin America and the Caribbean,2008,545026.074,858812.166
748,SWZ,Eswatini,Sub-Saharan Africa,2008,315364.0325,1393754.716
752,SWE,Sweden,Europe,2008,46948029.93,64439736.12
757,CHE,Switzerland,Europe,2008,81607753.53,63586503.67
760,SYR,Syria,Northern Africa and Western Asia,2008,11466546.19,21111542.26
762,TJK,Tajikistan,Central and Southern Asia,2008,968756.629,2528163.456
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2008,75594678.36,104294980.6
768,TGO,Togo,Sub-Saharan Africa,2008,1306607.247,3750575.332
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2008,35549.86,275051.226
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2008,119056.9135,152000.8255
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2008,4639897.835,10750670.26
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2008,57906120.55,69837169.07
788,TUN,Tunisia,Northern Africa and Western Asia,2008,10901480.89,17265126.02
792,TUR,Turkey,Northern Africa and Western Asia,2008,72345178.19,118085549.6
795,TKM,Turkmenistan,Central and Southern Asia,2008,617797.465,1314174.549
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2008,96161.035,351372.873
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2008,9888.56,20302.357
800,UGA,Uganda,Sub-Saharan Africa,2008,1440599.362,2914444.214
804,UKR,Ukraine,Europe,2008,36589969.31,91982656.01
807,MKD,North Macedonia,Europe,2008,3010896.252,5702236.039
818,EGY,Egypt,Northern Africa and Western Asia,2008,29955738.25,47611186.33
826,GBR,United Kingdom,Europe,2008,195713763.5,245118558.9
834,TZA,Tanzania,Sub-Saharan Africa,2008,3072741.759,4677525.398
837,,Bunkers,,2008,16345527.54,24480713.35
838,,Free Zones,,2008,1598970.515,5926176.555
839,,Special Categories,,2008,10348367.86,16043759.05
842,USA,United States,Northern America,2008,688384622.1,1089304781
854,BFA,Burkina Faso,Sub-Saharan Africa,2008,887703.5379,2081734.674
858,URY,Uruguay,Latin America and the Caribbean,2008,3837329.738,5349452.161
860,UZB,Uzbekistan,Central and Southern Asia,2008,2365808.881,6416737.058
862,VEN,Venezuela,Latin America and the Caribbean,2008,10758760.95,12372943.23
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2008,9671.521,12418.3
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2008,145084.7267,180478.9922
887,YEM,Yemen,Northern Africa and Western Asia,2008,6182525.985,11824176.56
891,SCG,Serbia and Montenegro,,2008,189.608,167.912
894,ZMB,Zambia,Sub-Saharan Africa,2008,2054370.196,2362237.439
899,,"Areas, nes",,2008,173449278.4,618623173.2
4,AFG,Afghanistan,Central and Southern Asia,2009,2761173.172,8894029.479
8,ALB,Albania,Europe,2009,1577319.296,4221482.805
10,ATA,Antarctica,,2009,4373.06,5506.564
12,DZA,Algeria,Northern Africa and Western Asia,2009,10812452.38,21529444.68
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2009,73501.469,70890.855
20,AND,Andorra,Europe,2009,347412.9877,854356.2611
24,AGO,Angola,Sub-Saharan Africa,2009,5558891.224,10844856.89
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2009,466147.45,515578.9891
31,AZE,Azerbaijan,Northern Africa and Western Asia,2009,1420212.606,5864048.465
32,ARG,Argentina,Latin America and the Caribbean,2009,5632667.974,15339746.2
36,AUS,Australia,Australia and New Zealand,2009,34671366.29,60925711.29
40,AUT,Austria,Europe,2009,34180148.29,68071236
44,BHS,Bahamas,Latin America and the Caribbean,2009,2368228.264,4639462.88
48,BHR,Bahrain,Northern Africa and Western Asia,2009,7012536.378,22182874.61
50,BGD,Bangladesh,Central and Southern Asia,2009,11088370.73,36166169.94
51,ARM,Armenia,Northern Africa and Western Asia,2009,1154116.341,2719450.395
52,BRB,Barbados,Latin America and the Caribbean,2009,1644479.495,1248277.545
56,BEL,Belgium,Europe,2009,99106876,183326767.9
60,BMU,Bermuda,Northern America,2009,217430.796,405858.83
64,BTN,Bhutan,Central and Southern Asia,2009,166708.1992,594624.9867
68,BOL,Bolivia,Latin America and the Caribbean,2009,1084358.773,1902476.056
70,BIH,Bosnia Herzegovina,Europe,2009,2622219.404,5711881.262
72,BWA,Botswana,Sub-Saharan Africa,2009,1828883.035,2570332.338
74,BVT,Bouvet Island,,2009,194.361,31
76,BRA,Brazil,Latin America and the Caribbean,2009,35905741.54,88842209.56
84,BLZ,Belize,Latin America and the Caribbean,2009,645791.9427,667518.7266
86,IOT,British Indian Ocean Territory,,2009,603.036,402.374
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2009,115322.6641,157698.9476
92,VGB,British Virgin Islands,Latin America and the Caribbean,2009,1002857.223,3706227.072
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2009,426207.6239,776402.623
100,BGR,Bulgaria,Europe,2009,8729593.737,17823689.79
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2009,1715784.673,4202694.675
108,BDI,Burundi,Sub-Saharan Africa,2009,136712.8805,262179.8736
112,BLR,Belarus,Europe,2009,14754525.44,46685873.8
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2009,1473811.579,4300775.549
120,CMR,Cameroon,Sub-Saharan Africa,2009,1735917.734,3120437.38
124,CAN,Canada,Northern America,2009,65596208.45,113071435
132,CPV,Cabo Verde,Sub-Saharan Africa,2009,297195.0734,704350.71
136,CYM,Cayman Islands,Latin America and the Caribbean,2009,212222.717,524595.836
140,CAF,Central African Republic,Sub-Saharan Africa,2009,99775.33887,193114.7789
144,LKA,Sri Lanka,Central and Southern Asia,2009,4588210.059,10939047.68
148,TCD,Chad,Sub-Saharan Africa,2009,168100.153,299852.552
152,CHL,Chile,Latin America and the Caribbean,2009,13539629.19,33406971.08
156,CHN,China,China,2009,347634517.9,1368487624
162,CXR,Christmas Islands,,2009,5323.819,9396.595
166,CCK,Cocos Islands,,2009,20577.653,32348.292
170,COL,Colombia,Latin America and the Caribbean,2009,6538105.205,14514287.42
174,COM,Comoros,Sub-Saharan Africa,2009,112762.344,349610.3615
175,MYT,Mayotte,Sub-Saharan Africa,2009,152360.1527,237417.8095
178,COG,"Congo, Republic",Sub-Saharan Africa,2009,629480.3229,1618311.168
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2009,1037787.486,2233254.151
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2009,24139.322,29031.811
188,CRI,Costa Rica,Latin America and the Caribbean,2009,2539863.06,4765736.801
191,HRV,Croatia,Europe,2009,5775624.07,13683887.55
192,CUB,Cuba,Latin America and the Caribbean,2009,1627752.846,3394213.295
196,CYP,Cyprus,Northern Africa and Western Asia,2009,3729820.059,13358322.78
203,CZE,Czech Republic,Europe,2009,21783530.2,42028372.28
204,BEN,Benin,Sub-Saharan Africa,2009,1337174.8,3694580.958
208,DNK,Denmark,Europe,2009,18001363.55,37799581.27
212,DMA,Dominica,Latin America and the Caribbean,2009,93995.9816,148760.6127
214,DOM,Dominican Republic,Latin America and the Caribbean,2009,4784906.681,7907934.542
218,ECU,Ecuador,Latin America and the Caribbean,2009,5180925.2,10492108.82
222,SLV,El Salvador,Latin America and the Caribbean,2009,2456684.385,4732340.588
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2009,3685589.506,837478.34
231,ETH,Ethiopia,Sub-Saharan Africa,2009,3040166.35,7072067.841
232,ERI,Eritrea,Sub-Saharan Africa,2009,114773.993,269034.672
233,EST,Estonia,Europe,2009,3763856.573,9496202.96
234,FRO,Faeroe Islands,Europe,2009,256238.4926,635453.6485
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2009,21826.559,35296.535
239,SGS,South Georgia and the South Sandwich Islands,,2009,3184.849,3993.513
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2009,649245.0793,1080456.8
246,FIN,Finland,Europe,2009,16634235.61,44359700.83
251,FRA,France,Europe,2009,134517770.9,256362512.6
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2009,546698.5014,794483.2988
260,ATF,French Southern Territories,,2009,8081.435,3798.969
262,DJI,Djibouti,Sub-Saharan Africa,2009,674995.1581,2188172.619
266,GAB,Gabon,Sub-Saharan Africa,2009,603971.558,1012152.477
268,GEO,Georgia,Northern Africa and Western Asia,2009,1756850.783,4617226.095
270,GMB,Gambia,Sub-Saharan Africa,2009,318468.373,1150193.125
275,PSE,State of Palestine,Northern Africa and Western Asia,2009,1539623.303,2173100.816
276,DEU,Germany,Europe,2009,223699482,411097371.2
288,GHA,Ghana,Sub-Saharan Africa,2009,2206068.857,15264664.38
292,GIB,Gibraltar,Europe,2009,6159306.354,12592690.14
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2009,31435.94863,101066.2064
300,GRC,Greece,Europe,2009,21856989.23,42029604.54
304,GRL,Greenland,Northern America,2009,206551.0369,235556.5909
308,GRD,Grenada,Latin America and the Caribbean,2009,96358.60393,195638.4588
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2009,520969.974,1121748.67
320,GTM,Guatemala,Latin America and the Caribbean,2009,3963935.087,7968785.874
324,GIN,Guinea,Sub-Saharan Africa,2009,799567.219,1805856.814
328,GUY,Guyana,Latin America and the Caribbean,2009,470213.7989,1064452.778
332,HTI,Haiti,Latin America and the Caribbean,2009,770150.179,1924257.242
334,HMD,Heard Island and McDonald Islands,,2009,465.337,190.572
336,VAT,Holy See,Europe,2009,12286.335,43239.287
340,HND,Honduras,Latin America and the Caribbean,2009,2548228.475,4226611.572
344,HKG,"China, Hong Kong SAR",China,2009,57892896.09,469206256.8
348,HUN,Hungary,Europe,2009,14389060.23,28402181.2
352,ISL,Iceland,Europe,2009,1205437.791,2583339.885
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2009,38878929.5,78899565.44
364,IRN,Iran,Central and Southern Asia,2009,13553310,31883527.57
368,IRQ,Iraq,Northern Africa and Western Asia,2009,6120757.877,16627760.95
372,IRL,Ireland,Europe,2009,12895721.61,29728580.95
376,ISR,Israel,Northern Africa and Western Asia,2009,22291700.42,44912160.86
381,ITA,Italy,Europe,2009,149152549.5,282607389.2
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2009,3984678.879,9066655.696
388,JAM,Jamaica,Latin America and the Caribbean,2009,2198817.156,4612253.495
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2009,237177787.5,664888736.2
398,KAZ,Kazakhstan,Central and Southern Asia,2009,5417225.135,36186880.41
400,JOR,Jordan,Northern Africa and Western Asia,2009,6915780.672,11413870.15
404,KEN,Kenya,Sub-Saharan Africa,2009,5057483.37,10921630.17
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2009,1425559.102,3985576.51
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2009,149141319.5,410182054.9
414,KWT,Kuwait,Northern Africa and Western Asia,2009,3138321.542,6497267.727
417,KGZ,Kyrgyzstan,Central and Southern Asia,2009,1213864.602,4521109.159
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2009,726416.53,1356885.76
422,LBN,Lebanon,Northern Africa and Western Asia,2009,6759627.784,12851137.8
426,LSO,Lesotho,Sub-Saharan Africa,2009,469652.466,688525.389
428,LVA,Latvia,Europe,2009,5402495.572,15188893.44
430,LBR,Liberia,Sub-Saharan Africa,2009,611620.18,1573371.619
434,LBY,Libya,Northern Africa and Western Asia,2009,4965614.759,13709556.33
440,LTU,Lithuania,Europe,2009,7185183.057,16049152.98
442,LUX,Luxembourg,Europe,2009,5917202.854,16218591.28
446,MAC,"China, Macao SAR",China,2009,1106801.159,81284663.54
450,MDG,Madagascar,Sub-Saharan Africa,2009,811251.348,1619142.471
454,MWI,Malawi,Sub-Saharan Africa,2009,651865.2439,1136174.263
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2009,33893763.33,73245394.18
462,MDV,Maldives,Central and Southern Asia,2009,458678.3438,1355461.464
466,MLI,Mali,Sub-Saharan Africa,2009,704338.905,2387757.635
470,MLT,Malta,Europe,2009,2625948.851,5991072.983
473,,"Latin American Integration Association, nes",,2009,18516094.9,41455344.35
478,MRT,Mauritania,Sub-Saharan Africa,2009,918279.5636,2706319.757
480,MUS,Mauritius,Sub-Saharan Africa,2009,1521120.67,3965256.644
484,MEX,Mexico,Latin America and the Caribbean,2009,42094361.62,74675477.1
490,,"Other Asia, nes",,2009,114404697.2,316974497.9
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2009,618036.177,1712185.118
498,MDA,Moldova,Europe,2009,1318652.575,3709949.746
499,MNE,Montenegro,Europe,2009,679233.6564,1546944.695
500,MSR,Montserrat,Latin America and the Caribbean,2009,29538.24961,48073.15178
504,MAR,Morocco,Northern Africa and Western Asia,2009,12047533.18,33652691.13
508,MOZ,Mozambique,Sub-Saharan Africa,2009,1630390.474,4484046.638
512,OMN,Oman,Northern Africa and Western Asia,2009,4099877.131,7399048.233
516,NAM,Namibia,Sub-Saharan Africa,2009,1682141.147,3094448.129
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2009,80800.205,168173.542
524,NPL,Nepal,Central and Southern Asia,2009,1385676.677,3411989.535
527,,"Oceania, nes",,2009,310978.302,659120.109
528,NLD,Netherlands,Europe,2009,155002125.9,338365341.4
530,ANT,Netherlands Antilles,,2009,2403207.335,5301260.386
533,ABW,Aruba,Latin America and the Caribbean,2009,494400.8106,1518945.955
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2009,669099.6474,1443771.218
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2009,79963.9906,125725.179
554,NZL,New Zealand,Australia and New Zealand,2009,6140800.257,12126236.27
558,NIC,Nicaragua,Latin America and the Caribbean,2009,1376007.719,2847028.827
562,NER,Niger,Sub-Saharan Africa,2009,590546.9971,1359856.815
566,NGA,Nigeria,Sub-Saharan Africa,2009,12056078.52,25951115.86
568,,"Other Europe, nes",,2009,18253785.6,39535796.36
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2009,127935.396,45328.123
574,NFK,Norfolk Islands,Australia and New Zealand,2009,4035.08,2800.98
577,,"Other Africa, nes",,2009,3348208.986,7309837.656
579,NOR,Norway,Europe,2009,12598835.38,19415266.22
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2009,33049.389,100391.557
581,UMI,United States Minor Outlying Islands,,2009,7202.845,6423.309
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2009,79666.56868,107385.4563
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2009,141283.175,324863.519
