Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
124,CAN,Canada,Northern America,2003,95075083.27,370757244
132,CPV,Cabo Verde,Sub-Saharan Africa,2003,2800.28912,12677.75683
136,CYM,Cayman Islands,Latin America and the Caribbean,2003,21790.678,258089.891
140,CAF,Central African Republic,Sub-Saharan Africa,2003,65652.702,103237.672
144,LKA,Sri Lanka,Central and Southern Asia,2003,1565316.538,1071782.856
148,TCD,Chad,Sub-Saharan Africa,2003,93724.263,140329.6
152,CHL,Chile,Latin America and the Caribbean,2003,18661457.8,23454979.74
156,CHN,China,China,2003,49420428.61,661491090.7
162,CXR,Christmas Islands,,2003,18763.026,126800.919
166,CCK,Cocos Islands,,2003,134.856,872.201
170,COL,Colombia,Latin America and the Caribbean,2003,9855904.82,80186693.04
174,COM,Comoros,Sub-Saharan Africa,2003,32454.366,2408.965
175,MYT,Mayotte,Sub-Saharan Africa,2003,2471.558524,1143.825332
178,COG,"Congo, Republic",Sub-Saharan Africa,2003,2544229.377,10696754.75
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2003,343123.299,879015.084
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2003,6173.564,1807.267
188,CRI,Costa Rica,Latin America and the Caribbean,2003,2510608.587,4499301.817
191,HRV,Croatia,Europe,2003,1675490.09,9679845.583
192,CUB,Cuba,Latin America and the Caribbean,2003,1581088.258,3483123.812
196,CYP,Cyprus,Northern Africa and Western Asia,2003,424901.5643,2063533.424
203,CZE,Czech Republic,Europe,2003,5935856.258,30911655.76
204,BEN,Benin,Sub-Saharan Africa,2003,423757.1342,1042290.803
208,DNK,Denmark,Europe,2003,16553145.47,31484055.48
212,DMA,Dominica,Latin America and the Caribbean,2003,21975.88286,377357.3626
214,DOM,Dominican Republic,Latin America and the Caribbean,2003,1084046.619,2476545.61
218,ECU,Ecuador,Latin America and the Caribbean,2003,6019299.958,21616579.3
222,SLV,El Salvador,Latin America and the Caribbean,2003,475361.0525,1147662.058
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2003,2173379.982,9711969.684
231,ETH,Ethiopia,Sub-Saharan Africa,2003,483289.5823,504483.263
232,ERI,Eritrea,Sub-Saharan Africa,2003,7181.259956,11649.32598
233,EST,Estonia,Europe,2003,1935720.577,10940392.61
234,FRO,Faeroe Islands,Europe,2003,584930.2542,430223.5663
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2003,144698.214,69324.906
239,SGS,South Georgia and the South Sandwich Islands,,2003,85.136,106.992
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2003,328906.1211,767703.0124
246,FIN,Finland,Europe,2003,11549419.82,22537962.46
251,FRA,France,Europe,2003,53478965.85,135042150.9
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2003,147553.3526,18692.97923
260,ATF,French Southern Territories,,2003,698.626,1087.799
262,DJI,Djibouti,Sub-Saharan Africa,2003,51778.336,440309.852
266,GAB,Gabon,Sub-Saharan Africa,2003,3260732.738,15398451.94
268,GEO,Georgia,Northern Africa and Western Asia,2003,732180.8556,3070538.387
270,GMB,Gambia,Sub-Saharan Africa,2003,16447.75838,32123.2452
275,PSE,State of Palestine,Northern Africa and Western Asia,2003,19134.888,43250.522
276,DEU,Germany,Europe,2003,73368692.31,199855420.8
288,GHA,Ghana,Sub-Saharan Africa,2003,1891981.914,3684060.187
292,GIB,Gibraltar,Europe,2003,19570.211,48007.164
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2003,25014.874,34767.164
300,GRC,Greece,Europe,2003,5659841.407,15125147.87
304,GRL,Greenland,Northern America,2003,354791.0015,168284.6412
308,GRD,Grenada,Latin America and the Caribbean,2003,31229.08474,14697.59505
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2003,59412.937,147739.601
320,GTM,Guatemala,Latin America and the Caribbean,2003,1889361.817,5155715.084
324,GIN,Guinea,Sub-Saharan Africa,2003,706534.422,12232065.93
328,GUY,Guyana,Latin America and the Caribbean,2003,489855.1377,1736134.851
332,HTI,Haiti,Latin America and the Caribbean,2003,27848.598,20977.469
334,HMD,Heard Island and McDonald Islands,,2003,24.991,26.4
336,VAT,Holy See,Europe,2003,5863.026,36644.469
340,HND,Honduras,Latin America and the Caribbean,2003,947757.7261,1680875.168
344,HKG,"China, Hong Kong SAR",China,2003,14804811.63,9856350.389
348,HUN,Hungary,Europe,2003,4625781.949,13014882.46
352,ISL,Iceland,Europe,2003,2176682.781,1666613.801
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2003,37684612.11,226760199.5
364,IRN,Iran,Central and Southern Asia,2003,38792669.85,179195851
368,IRQ,Iraq,Northern Africa and Western Asia,2003,8397152.791,38526705.98
372,IRL,Ireland,Europe,2003,6020806.578,8435751.308
376,ISR,Israel,Northern Africa and Western Asia,2003,13123675.56,38167551.17
381,ITA,Italy,Europe,2003,34385056.38,59425624.45
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2003,4754617.343,5841486.428
388,JAM,Jamaica,Latin America and the Caribbean,2003,333202.1106,1493874.742
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2003,29187371.4,74533089.96
398,KAZ,Kazakhstan,Central and Southern Asia,2003,10672670.1,77426548.68
400,JOR,Jordan,Northern Africa and Western Asia,2003,1320412.584,9210065.469
404,KEN,Kenya,Sub-Saharan Africa,2003,2007809.694,3333352.118
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2003,471703.661,2306513.671
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2003,22767346.71,55442918.02
414,KWT,Kuwait,Northern Africa and Western Asia,2003,18750550.69,85097822.83
417,KGZ,Kyrgyzstan,Central and Southern Asia,2003,224943.3961,1114360.309
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2003,53764.841,380650.502
422,LBN,Lebanon,Northern Africa and Western Asia,2003,984431.0122,3364147.139
426,LSO,Lesotho,Sub-Saharan Africa,2003,1506.129,2195.577
428,LVA,Latvia,Europe,2003,2239884.13,13616858.12
430,LBR,Liberia,Sub-Saharan Africa,2003,192581.596,475785.182
434,LBY,Libya,Northern Africa and Western Asia,2003,14392727.39,63595285.01
440,LTU,Lithuania,Europe,2003,3607846.929,15859206.66
442,LUX,Luxembourg,Europe,2003,3104420.333,7411705.611
446,MAC,"China, Macao SAR",China,2003,178181.2696,358069.4335
450,MDG,Madagascar,Sub-Saharan Africa,2003,634392.25,459143.4242
454,MWI,Malawi,Sub-Saharan Africa,2003,497050.9403,646699.4256
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2003,25545254.56,67696881.92
462,MDV,Maldives,Central and Southern Asia,2003,75446.73392,101805.7572
466,MLI,Mali,Sub-Saharan Africa,2003,934022.8836,278418.3012
470,MLT,Malta,Europe,2003,320500.6281,2099642.784
473,,"Latin American Integration Association, nes",,2003,161.243,25.024
478,MRT,Mauritania,Sub-Saharan Africa,2003,664930.0646,10598735.29
480,MUS,Mauritius,Sub-Saharan Africa,2003,517198.0298,1071447.553
484,MEX,Mexico,Latin America and the Caribbean,2003,29609810.46,132637901.6
490,,"Other Asia, nes",,2003,15753968.95,33968925.4
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2003,369189.9519,1490568.342
498,MDA,Moldova,Europe,2003,414671.7853,1557721.483
500,MSR,Montserrat,Latin America and the Caribbean,2003,5732.224,9442.737
504,MAR,Morocco,Northern Africa and Western Asia,2003,3471612.991,21141390.87
508,MOZ,Mozambique,Sub-Saharan Africa,2003,1598093.976,1672272.171
512,OMN,Oman,Northern Africa and Western Asia,2003,11046779.1,47514004.14
516,NAM,Namibia,Sub-Saharan Africa,2003,989278.5192,1703390.631
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2003,17199.974,124952.986
524,NPL,Nepal,Central and Southern Asia,2003,134151.4922,375972.0271
527,,"Oceania, nes",,2003,4566.107,12597.836
528,NLD,Netherlands,Europe,2003,61073954.88,154246723
530,ANT,Netherlands Antilles,,2003,1183614.163,4221901.459
533,ABW,Aruba,Latin America and the Caribbean,2003,1198950.54,3540617.35
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2003,735207.8052,5985016.992
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2003,49861.098,65724.572
554,NZL,New Zealand,Australia and New Zealand,2003,11977399.76,21518206.33
558,NIC,Nicaragua,Latin America and the Caribbean,2003,564321.6502,740882.8277
562,NER,Niger,Sub-Saharan Africa,2003,206279.546,163002.5562
566,NGA,Nigeria,Sub-Saharan Africa,2003,26964770.79,97164151.29
568,,"Other Europe, nes",,2003,945601.315,1335281.21
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2003,171.257,195.258
574,NFK,Norfolk Islands,Australia and New Zealand,2003,509.235,280.788
577,,"Other Africa, nes",,2003,15632.77,10996.689
579,NOR,Norway,Europe,2003,52651185.67,228536439
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2003,1556.816,2767.599
581,UMI,United States Minor Outlying Islands,,2003,6043.017,22527.606
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2003,85180.06,91116.619
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2003,63332.691,207161.93
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2003,13649.624,2200.63
586,PAK,Pakistan,Central and Southern Asia,2003,3373670.001,8529394.418
591,PAN,Panama,Latin America and the Caribbean,2003,1134413.387,1952192.747
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2003,3038310.342,6360634.856
600,PRY,Paraguay,Latin America and the Caribbean,2003,1589863.099,7140331.093
604,PER,Peru,Latin America and the Caribbean,2003,7742313.847,16799391.12
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2003,4329278.97,18405018.55
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2003,1726.319,2394.491
616,POL,Poland,Europe,2003,10428236.96,53123161.71
620,PRT,Portugal,Europe,2003,4569264.29,12397476.24
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2003,83607.77339,132748.6124
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2003,6707.627,5724.559
634,QAT,Qatar,Northern Africa and Western Asia,2003,13388935.46,72549624.54
637,,"North America and Central America, nes",,2003,12515.804,68703.91
642,ROU,Romania,Europe,2003,4887566.98,17875913.16
643,RUS,Russian Federation,Europe,2003,125421011,712717350.9
646,RWA,Rwanda,Sub-Saharan Africa,2003,140893.431,324983.9158
654,SHN,Saint Helena,Sub-Saharan Africa,2003,8255.747,1581.095
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2003,10371.55619,17807.56435
660,AIA,Anguilla,Latin America and the Caribbean,2003,3242.72,15186.083
662,LCA,Saint Lucia,Latin America and the Caribbean,2003,28892.68022,73480.62142
666,SPM,Saint Pierre and Miquelon,Northern America,2003,3810.38,1111.014
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2003,30226.13782,104411.9579
674,SMR,San Marino,Europe,2003,9920.419,26996.868
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2003,11462.14663,9758.604715
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2003,138352621.2,639521036.1
686,SEN,Senegal,Sub-Saharan Africa,2003,839198.7489,2452488.165
690,SYC,Seychelles,Sub-Saharan Africa,2003,153198.108,177835.742
694,SLE,Sierra Leone,Sub-Saharan Africa,2003,26797.944,38543.848
699,IND,India,Central and Southern Asia,2003,27734658.39,112990978.7
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2003,18410361.43,59087727.15
703,SVK,Slovakia,Europe,2003,4413005.792,16678907.48
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2003,9356406.782,31129604.13
705,SVN,Slovenia,Europe,2003,1376407.549,4204214.8
706,SOM,Somalia,Sub-Saharan Africa,2003,90909.607,386284.483
710,ZAF,South Africa,Sub-Saharan Africa,2003,25849415.27,163674449.6
716,ZWE,Zimbabwe,Sub-Saharan Africa,2003,1480611.49,2839958.747
724,ESP,Spain,Europe,2003,33376182.7,63818134.11
732,ESH,Western Sahara,Northern Africa and Western Asia,2003,1537.146,706.837
736,SDN,Former Sudan,,2003,4622920.183,17354888.08
740,SUR,Suriname,Latin America and the Caribbean,2003,165556.382,110097.552
748,SWZ,Eswatini,Sub-Saharan Africa,2003,487207.7204,1799339.979
752,SWE,Sweden,Europe,2003,17162889.98,54923609.1
757,CHE,Switzerland,Europe,2003,14854328.2,13659022.18
760,SYR,Syria,Northern Africa and Western Asia,2003,10619038.22,27933356.45
762,TJK,Tajikistan,Central and Southern Asia,2003,507273.941,494568.607
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2003,17536509.45,64357608.56
768,TGO,Togo,Sub-Saharan Africa,2003,586159.1133,5311087.642
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2003,14384.127,16070.845
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2003,23671.4,41710.299
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2003,4770331.666,20305461.69
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2003,33864909.16,138863965.3
788,TUN,Tunisia,Northern Africa and Western Asia,2003,2026650.095,10359075.13
792,TUR,Turkey,Northern Africa and Western Asia,2003,10275135.4,40237854.08
795,TKM,Turkmenistan,Central and Southern Asia,2003,2457612.987,22875053.73
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2003,10237.034,11926.384
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2003,279.27,653.958
800,UGA,Uganda,Sub-Saharan Africa,2003,567499.1679,603200.3246
804,UKR,Ukraine,Europe,2003,16696076.84,108806151.5
807,MKD,North Macedonia,Europe,2003,610462.4997,1663189.963
818,EGY,Egypt,Northern Africa and Western Asia,2003,5231583.277,22994938.83
826,GBR,United Kingdom,Europe,2003,56851622.33,164389417.7
834,TZA,Tanzania,Sub-Saharan Africa,2003,1323079.819,1069995.87
837,,Bunkers,,2003,28128.841,134110.088
838,,Free Zones,,2003,752204.459,3319100.613
839,,Special Categories,,2003,19167604.29,97102689.45
842,USA,United States,Northern America,2003,111240007.1,334983626
849,,,,2003,9.822,8.144
854,BFA,Burkina Faso,Sub-Saharan Africa,2003,451923.9986,533013.0427
858,URY,Uruguay,Latin America and the Caribbean,2003,1925028.73,4308115.263
860,UZB,Uzbekistan,Central and Southern Asia,2003,1955388.924,4793174.768
862,VEN,Venezuela,Latin America and the Caribbean,2003,19365690.55,118435180.8
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2003,749.156,1993.288
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2003,17461.82533,20654.7039
887,YEM,Yemen,Northern Africa and Western Asia,2003,3745953.011,15731978.67
891,SCG,Serbia and Montenegro,,2003,1102458.703,2893557.19
894,ZMB,Zambia,Sub-Saharan Africa,2003,1200510.354,1019370.702
899,,"Areas, nes",,2003,27179714.71,113971449.8
4,AFG,Afghanistan,Central and Southern Asia,2004,146483.689,400152.349
8,ALB,Albania,Europe,2004,160562.4713,571878.8806
10,ATA,Antarctica,,2004,2,20
12,DZA,Algeria,Northern Africa and Western Asia,2004,33446202.47,119456685.5
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2004,10035.139,19854.785
20,AND,Andorra,Europe,2004,26885.3611,1225251.115
24,AGO,Angola,Sub-Saharan Africa,2004,12585105.86,40392894.64
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2004,13415.662,24613.136
31,AZE,Azerbaijan,Northern Africa and Western Asia,2004,3308748.52,11863476.14
32,ARG,Argentina,Latin America and the Caribbean,2004,27884219.05,88810123.39
36,AUS,Australia,Australia and New Zealand,2004,69968562.07,621334766.7
40,AUT,Austria,Europe,2004,15591308.57,28632969.27
44,BHS,Bahamas,Latin America and the Caribbean,2004,670661.0042,3253163.098
48,BHR,Bahrain,Northern Africa and Western Asia,2004,9014887.77,23517186.87
50,BGD,Bangladesh,Central and Southern Asia,2004,1194964.363,1380884.492
51,ARM,Armenia,Northern Africa and Western Asia,2004,465540.8088,463023.5004
52,BRB,Barbados,Latin America and the Caribbean,2004,358140.7555,866384.7872
56,BEL,Belgium,Europe,2004,70836962.69,144337712
60,BMU,Bermuda,Northern America,2004,25607.602,48011.583
64,BTN,Bhutan,Central and Southern Asia,2004,30612.99,61381.844
68,BOL,Bolivia,Latin America and the Caribbean,2004,2025292.685,12625378.21
70,BIH,Bosnia Herzegovina,Europe,2004,744111.2874,4112461.93
72,BWA,Botswana,Sub-Saharan Africa,2004,3101197.67,528914.2661
74,BVT,Bouvet Island,,2004,88.261,140.43
76,BRA,Brazil,Latin America and the Caribbean,2004,58635677.41,346490591.1
84,BLZ,Belize,Latin America and the Caribbean,2004,254272.8709,458791.8768
86,IOT,British Indian Ocean Territory,,2004,288.663,254.464
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2004,108489.171,393691.137
92,VGB,British Virgin Islands,Latin America and the Caribbean,2004,107156.376,322459.98
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2004,4701677.529,13374372.56
100,BGR,Bulgaria,Europe,2004,4218071.21,11562657.41
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2004,2146145.738,10492035.8
108,BDI,Burundi,Sub-Saharan Africa,2004,74491.97127,22643.22556
112,BLR,Belarus,Europe,2004,6353739.211,30458559.17
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2004,216099.1625,344922.6919
120,CMR,Cameroon,Sub-Saharan Africa,2004,3215325.423,9272260.192
124,CAN,Canada,Northern America,2004,119840833.7,395361016.8
132,CPV,Cabo Verde,Sub-Saharan Africa,2004,3663.821831,10332.84684
136,CYM,Cayman Islands,Latin America and the Caribbean,2004,38543.92,110434.672
140,CAF,Central African Republic,Sub-Saharan Africa,2004,60539.95,81877.212
144,LKA,Sri Lanka,Central and Southern Asia,2004,1727981.21,1478478.374
148,TCD,Chad,Sub-Saharan Africa,2004,1342920.596,5154587.921
152,CHL,Chile,Latin America and the Caribbean,2004,28792263.69,29082399.72
156,CHN,China,China,2004,69442710.89,826930114.8
162,CXR,Christmas Islands,,2004,14211.929,238720.307
166,CCK,Cocos Islands,,2004,237.94,1036.113
170,COL,Colombia,Latin America and the Caribbean,2004,12469686.42,84955643.76
174,COM,Comoros,Sub-Saharan Africa,2004,31429.152,3878.498
175,MYT,Mayotte,Sub-Saharan Africa,2004,1052.904108,762.4951991
178,COG,"Congo, Republic",Sub-Saharan Africa,2004,4007070.418,10094298.65
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2004,614594.878,805120.53
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2004,12110.86,3886.641
188,CRI,Costa Rica,Latin America and the Caribbean,2004,2812070.569,4613568.308
191,HRV,Croatia,Europe,2004,2107625.588,12499126.19
192,CUB,Cuba,Latin America and the Caribbean,2004,2024362.072,3286418.402
196,CYP,Cyprus,Northern Africa and Western Asia,2004,740953.8456,2064106.675
203,CZE,Czech Republic,Europe,2004,7777568.919,30069844.94
204,BEN,Benin,Sub-Saharan Africa,2004,459417.1867,861736.2923
208,DNK,Denmark,Europe,2004,19979201.37,34444902.91
212,DMA,Dominica,Latin America and the Caribbean,2004,29566.50242,362794.8097
214,DOM,Dominican Republic,Latin America and the Caribbean,2004,1414767.872,3308445.197
218,ECU,Ecuador,Latin America and the Caribbean,2004,8441310.226,28287096.12
222,SLV,El Salvador,Latin America and the Caribbean,2004,502532.8193,1141450.099
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2004,4045028.02,12277727.72
231,ETH,Ethiopia,Sub-Saharan Africa,2004,608601.5744,587925.7292
232,ERI,Eritrea,Sub-Saharan Africa,2004,6403.127,6942.106
233,EST,Estonia,Europe,2004,2485504.877,10112613.61
234,FRO,Faeroe Islands,Europe,2004,595752.3189,386622.6359
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2004,131955.724,55293.586
239,SGS,South Georgia and the South Sandwich Islands,,2004,3056.565,2905.004
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2004,373996.1495,939231.5694
246,FIN,Finland,Europe,2004,15105934.82,23018784.89
251,FRA,France,Europe,2004,63845464.58,134631075.3
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2004,208028.728,16958.28874
260,ATF,French Southern Territories,,2004,8485.304,13186.172
262,DJI,Djibouti,Sub-Saharan Africa,2004,16725.768,88719.433
266,GAB,Gabon,Sub-Saharan Africa,2004,3751693.613,13923688.9
268,GEO,Georgia,Northern Africa and Western Asia,2004,880794.9016,3119886.764
270,GMB,Gambia,Sub-Saharan Africa,2004,33113.35896,46159.65428
275,PSE,State of Palestine,Northern Africa and Western Asia,2004,17315.275,40703.157
276,DEU,Germany,Europe,2004,96611328.42,226617458.4
288,GHA,Ghana,Sub-Saharan Africa,2004,1973668.487,3606694.165
292,GIB,Gibraltar,Europe,2004,21081.077,38334.966
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2004,10208.009,15875.981
300,GRC,Greece,Europe,2004,6352859.221,14842133.6
304,GRL,Greenland,Northern America,2004,346135.5641,251040.9531
308,GRD,Grenada,Latin America and the Caribbean,2004,24844.06066,14085.7446
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2004,29593.917,57472.061
320,GTM,Guatemala,Latin America and the Caribbean,2004,2064608.47,5505298.346
324,GIN,Guinea,Sub-Saharan Africa,2004,795417.5608,12271116.91
328,GUY,Guyana,Latin America and the Caribbean,2004,526017.0426,1675138.898
332,HTI,Haiti,Latin America and the Caribbean,2004,30387.089,25705.652
334,HMD,Heard Island and McDonald Islands,,2004,26.552,17.754
336,VAT,Holy See,Europe,2004,629.62,679.24
340,HND,Honduras,Latin America and the Caribbean,2004,1158965.943,1842677.874
344,HKG,"China, Hong Kong SAR",China,2004,16180688.55,9653008.733
348,HUN,Hungary,Europe,2004,5840967.367,13648422.65
352,ISL,Iceland,Europe,2004,2529691.702,1695472.737
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2004,44622955.75,228094370.7
364,IRN,Iran,Central and Southern Asia,2004,53614635.56,206897046
368,IRQ,Iraq,Northern Africa and Western Asia,2004,17869596.6,65212743.46
372,IRL,Ireland,Europe,2004,7197532.357,9479363.806
376,ISR,Israel,Northern Africa and Western Asia,2004,14985054.69,58978245.99
381,ITA,Italy,Europe,2004,42782244.49,64476035.66
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2004,5514897.371,8231170.595
388,JAM,Jamaica,Latin America and the Caribbean,2004,364077.5246,4091067.804
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2004,37542237.11,78693930.05
398,KAZ,Kazakhstan,Central and Southern Asia,2004,20474741.53,121274544.9
400,JOR,Jordan,Northern Africa and Western Asia,2004,1364198.017,9738682.572
404,KEN,Kenya,Sub-Saharan Africa,2004,2275233.11,3405395.234
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2004,694452.222,3945863.176
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2004,31031101.27,56755754.9
414,KWT,Kuwait,Northern Africa and Western Asia,2004,25703401.76,84732589.67
417,KGZ,Kyrgyzstan,Central and Southern Asia,2004,242493.973,2117445.063
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2004,91324.533,665960.897
422,LBN,Lebanon,Northern Africa and Western Asia,2004,1018019.146,4173610.228
426,LSO,Lesotho,Sub-Saharan Africa,2004,2997.568,9779.729
428,LVA,Latvia,Europe,2004,3098688.815,14420388.17
430,LBR,Liberia,Sub-Saharan Africa,2004,196239.143,537882.512
434,LBY,Libya,Northern Africa and Western Asia,2004,20286589.93,68741761.66
440,LTU,Lithuania,Europe,2004,4449562.164,15098910.79
442,LUX,Luxembourg,Europe,2004,4536308.323,8867986.773
446,MAC,"China, Macao SAR",China,2004,224085.331,268506.3882
450,MDG,Madagascar,Sub-Saharan Africa,2004,573073.3208,446745.2898
454,MWI,Malawi,Sub-Saharan Africa,2004,472188.7993,575355.3721
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2004,31591517.86,84048377
462,MDV,Maldives,Central and Southern Asia,2004,122335.0654,211644.4366
466,MLI,Mali,Sub-Saharan Africa,2004,964387.1513,378675.617
470,MLT,Malta,Europe,2004,307357.3327,770483.6482
473,,"Latin American Integration Association, nes",,2004,8492.961,22488.666
478,MRT,Mauritania,Sub-Saharan Africa,2004,855692.0011,12367621.59
480,MUS,Mauritius,Sub-Saharan Africa,2004,545343.9298,881656.0972
484,MEX,Mexico,Latin America and the Caribbean,2004,38234645.75,163071583.4
490,,"Other Asia, nes",,2004,21076569.9,31423316.8
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2004,606373.6689,3612682.566
498,MDA,Moldova,Europe,2004,636086.861,2028809.26
500,MSR,Montserrat,Latin America and the Caribbean,2004,994.295,935.366
504,MAR,Morocco,Northern Africa and Western Asia,2004,4184287.615,23375195.66
508,MOZ,Mozambique,Sub-Saharan Africa,2004,2588042.571,2463929.221
512,OMN,Oman,Northern Africa and Western Asia,2004,13312108.17,45735366.94
516,NAM,Namibia,Sub-Saharan Africa,2004,1697469.477,2016477.282
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2004,14971.91,179811.539
524,NPL,Nepal,Central and Southern Asia,2004,132105.977,350043.386
527,,"Oceania, nes",,2004,28374.61,12047.037
528,NLD,Netherlands,Europe,2004,78249329.54,173816926.4
530,ANT,Netherlands Antilles,,2004,1380575.959,3960184.115
533,ABW,Aruba,Latin America and the Caribbean,2004,2466201.375,5847817.378
536,,Neutral Zone,,2004,0.209,0.449
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2004,1030223.702,6173704.842
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2004,157825.572,183660.51
554,NZL,New Zealand,Australia and New Zealand,2004,14344424.48,20135139.91
558,NIC,Nicaragua,Latin America and the Caribbean,2004,703082.9671,819089.6176
562,NER,Niger,Sub-Saharan Africa,2004,394516.4406,571641.1878
566,NGA,Nigeria,Sub-Saharan Africa,2004,34484726.85,112802409.7
568,,"Other Europe, nes",,2004,1590472.165,1888815.032
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2004,405.243,585.714
574,NFK,Norfolk Islands,Australia and New Zealand,2004,580.053,322.392
577,,"Other Africa, nes",,2004,95171.737,266058.235
579,NOR,Norway,Europe,2004,67105179.84,236571840
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2004,797.53,3379.766
581,UMI,United States Minor Outlying Islands,,2004,6116.39,38854.184
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2004,69498.197,70000.424
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2004,95391.161,363121.95
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2004,21799.586,4176.396
586,PAK,Pakistan,Central and Southern Asia,2004,3629386.973,8104894.959
591,PAN,Panama,Latin America and the Caribbean,2004,1270733.317,2244484.244
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2004,3090465.074,16857160.28
600,PRY,Paraguay,Latin America and the Caribbean,2004,2055932.149,7159398.32
604,PER,Peru,Latin America and the Caribbean,2004,11001208.11,18236198.95
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2004,4898909.083,19532715.81
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2004,10241.581,21250.306
616,POL,Poland,Europe,2004,15060523.39,50625263.82
620,PRT,Portugal,Europe,2004,6124153.857,14565434.04
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2004,104967.7127,192839.4512
