Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
68,BOL,Bolivia,Latin America and the Caribbean,2018,8823470.049,15372236.32
70,BIH,Bosnia Herzegovina,Europe,2018,2070344.167,5907065.082
72,BWA,Botswana,Sub-Saharan Africa,2018,5949767.482,823371.1245
74,BVT,Bouvet Island,,2018,58.579,98.85
76,BRA,Brazil,Latin America and the Caribbean,2018,177201699,682678423.5
80,,British Antarctic Territories,,2018,,
84,BLZ,Belize,Latin America and the Caribbean,2018,258716.7298,731178.6553
86,IOT,British Indian Ocean Territory,,2018,6047.752,4044.235
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2018,818723.5342,3664969.838
92,VGB,British Virgin Islands,Latin America and the Caribbean,2018,80445.525,110302.918
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2018,6120999.449,11432599.91
100,BGR,Bulgaria,Europe,2018,13232780.12,20340914.67
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2018,12617200.33,27626306.6
108,BDI,Burundi,Sub-Saharan Africa,2018,217776.1939,82834.88433
112,BLR,Belarus,Europe,2018,19273262.24,58587756.23
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2018,2345747.021,3504137.791
120,CMR,Cameroon,Sub-Saharan Africa,2018,4559294.184,6301686.536
124,CAN,Canada,Northern America,2018,218666593.9,503233553
132,CPV,Cabo Verde,Sub-Saharan Africa,2018,47663.51904,33254.72687
136,CYM,Cayman Islands,Latin America and the Caribbean,2018,24555.492,40875.358
140,CAF,Central African Republic,Sub-Saharan Africa,2018,69650.35956,320267.4949
144,LKA,Sri Lanka,Central and Southern Asia,2018,2714599.295,1358865.317
148,TCD,Chad,Sub-Saharan Africa,2018,1669014.673,3037771.924
152,CHL,Chile,Latin America and the Caribbean,2018,68524132.78,58324205.22
156,CHN,China,China,2018,199120362.7,577844515.7
162,CXR,Christmas Islands,,2018,19323.325,161677.436
166,CCK,Cocos Islands,,2018,573.237,590.556
170,COL,Colombia,Latin America and the Caribbean,2018,38241330.24,143378679.1
174,COM,Comoros,Sub-Saharan Africa,2018,54905.2134,9473.188924
178,COG,"Congo, Republic",Sub-Saharan Africa,2018,11785625.21,19316611.72
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2018,10803607.22,2821631.462
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2018,24041.505,4497.84
188,CRI,Costa Rica,Latin America and the Caribbean,2018,5263372.791,7833484.553
191,HRV,Croatia,Europe,2018,4864732.165,14038751.36
192,CUB,Cuba,Latin America and the Caribbean,2018,784340.596,969533.79
196,CYP,Cyprus,Northern Africa and Western Asia,2018,2229933.313,4973806.82
203,CZE,Czech Republic,Europe,2018,17626497.29,44601847.55
204,BEN,Benin,Sub-Saharan Africa,2018,1441970.019,1288855.544
208,DNK,Denmark,Europe,2018,24230185.29,27854527.24
212,DMA,Dominica,Latin America and the Caribbean,2018,10234.523,22325.735
214,DOM,Dominican Republic,Latin America and the Caribbean,2018,3477358.575,3790371.012
218,ECU,Ecuador,Latin America and the Caribbean,2018,20327384.19,31729648.32
222,SLV,El Salvador,Latin America and the Caribbean,2018,1093226.993,1612348.264
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2018,5934511.956,11824056.13
231,ETH,Ethiopia,Sub-Saharan Africa,2018,1851098.545,1348996.473
232,ERI,Eritrea,Sub-Saharan Africa,2018,510710.079,314144.692
233,EST,Estonia,Europe,2018,5560938.398,15110327.13
234,FRO,Faeroe Islands,Europe,2018,1400675.215,478262.733
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2018,297755.247,88410.833
239,SGS,South Georgia and the South Sandwich Islands,,2018,157.238,73.58
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2018,598701.0979,1491821.851
246,FIN,Finland,Europe,2018,26548677.05,32204579.35
251,FRA,France,Europe,2018,93979797.87,140681677.6
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2018,135493.747,28258.654
260,ATF,French Southern Territories,,2018,9799.923,1102.741
262,DJI,Djibouti,Sub-Saharan Africa,2018,75988.737,63960.91
266,GAB,Gabon,Sub-Saharan Africa,2018,6253204.551,13015143.76
268,GEO,Georgia,Northern Africa and Western Asia,2018,1749860.057,2271216.438
270,GMB,Gambia,Sub-Saharan Africa,2018,107966.3034,112375.2833
275,PSE,State of Palestine,Northern Africa and Western Asia,2018,555556.5008,2980628.346
276,DEU,Germany,Europe,2018,168310857.8,247758017.2
288,GHA,Ghana,Sub-Saharan Africa,2018,14900497.18,16678942.27
292,GIB,Gibraltar,Europe,2018,67997.325,119366.944
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2018,113423.26,66525.742
300,GRC,Greece,Europe,2018,22864625.36,38509138.7
304,GRL,Greenland,Northern America,2018,991443.1772,311515.7766
308,GRD,Grenada,Latin America and the Caribbean,2018,29076.211,9908.652
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2018,10850.275,18487.167
320,GTM,Guatemala,Latin America and the Caribbean,2018,5937527.607,10394524.89
324,GIN,Guinea,Sub-Saharan Africa,2018,5999838.133,52827625.83
328,GUY,Guyana,Latin America and the Caribbean,2018,1313083.615,3096563.16
332,HTI,Haiti,Latin America and the Caribbean,2018,82363.603,80045.049
334,HMD,Heard Island and McDonald Islands,,2018,107.83,45.023
336,VAT,Holy See,Europe,2018,1353.405,622.913
340,HND,Honduras,Latin America and the Caribbean,2018,3277625.454,4620434.243
344,HKG,"China, Hong Kong SAR",China,2018,48350757.23,8275891.195
348,HUN,Hungary,Europe,2018,13101682.01,24376562.6
352,ISL,Iceland,Europe,2018,5366905.387,2550360.217
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2018,112111693.3,579931765
364,IRN,Iran,Central and Southern Asia,2018,95182322.12,230315103
368,IRQ,Iraq,Northern Africa and Western Asia,2018,97283075.57,206643331.8
372,IRL,Ireland,Europe,2018,12522322.8,12797725.6
376,ISR,Israel,Northern Africa and Western Asia,2018,21972355.68,14615123.15
381,ITA,Italy,Europe,2018,79120729.52,76663554.74
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2018,11796202.25,10702421.47
388,JAM,Jamaica,Latin America and the Caribbean,2018,304506.796,4356377.666
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2018,76961014.9,100319496.9
398,KAZ,Kazakhstan,Central and Southern Asia,2018,56686292.35,155455977.7
400,JOR,Jordan,Northern Africa and Western Asia,2018,2936426.078,12438061.21
404,KEN,Kenya,Sub-Saharan Africa,2018,4462588.139,3975357.551
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2018,102561.592,213418.115
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2018,93657818.22,120051041.2
414,KWT,Kuwait,Northern Africa and Western Asia,2018,76958583.31,128340623.5
417,KGZ,Kyrgyzstan,Central and Southern Asia,2018,1414672.777,2381255.95
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2018,3035116.731,6034745.708
422,LBN,Lebanon,Northern Africa and Western Asia,2018,1718750.351,1555209.337
426,LSO,Lesotho,Sub-Saharan Africa,2018,568196.104,87469.885
428,LVA,Latvia,Europe,2018,7062674.278,22703339.6
430,LBR,Liberia,Sub-Saharan Africa,2018,965855.368,3137741.871
434,LBY,Libya,Northern Africa and Western Asia,2018,31678111.65,64247072.03
440,LTU,Lithuania,Europe,2018,11355875.96,24527882.33
442,LUX,Luxembourg,Europe,2018,5886067.078,7780772.494
446,MAC,"China, Macao SAR",China,2018,135706.6672,371698.0019
450,MDG,Madagascar,Sub-Saharan Africa,2018,2621716.837,1090803.731
454,MWI,Malawi,Sub-Saharan Africa,2018,953181.6153,634878.5757
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2018,84677482.92,254558607.2
462,MDV,Maldives,Central and Southern Asia,2018,202816.187,148561.7961
466,MLI,Mali,Sub-Saharan Africa,2018,2773582.407,278469.691
470,MLT,Malta,Europe,2018,2307303.204,4561757.649
473,,"Latin American Integration Association, nes",,2018,1959.061,99.773
478,MRT,Mauritania,Sub-Saharan Africa,2018,3501703.288,22514613.89
480,MUS,Mauritius,Sub-Saharan Africa,2018,915425.7943,913053.6615
484,MEX,Mexico,Latin America and the Caribbean,2018,75759293.73,130676530.3
490,,"Other Asia, nes",,2018,35358406.93,37909081.38
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2018,7341945.795,47217440.26
498,MDA,Moldova,Europe,2018,1408422.484,3896235.701
499,MNE,Montenegro,Europe,2018,295704.0456,1047723.583
500,MSR,Montserrat,Latin America and the Caribbean,2018,2643.012,35138.107
504,MAR,Morocco,Northern Africa and Western Asia,2018,11729880.9,34619655.13
508,MOZ,Mozambique,Sub-Saharan Africa,2018,7731151.833,25279335.72
512,OMN,Oman,Northern Africa and Western Asia,2018,63519420.79,160701125.1
516,NAM,Namibia,Sub-Saharan Africa,2018,4361145.373,1795711.136
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2018,11388.317,80505.99
524,NPL,Nepal,Central and Southern Asia,2018,166156.64,198711.105
527,,"Oceania, nes",,2018,339.734,116.617
528,NLD,Netherlands,Europe,2018,177919286,253131536
530,ANT,Netherlands Antilles,,2018,54.26,2.692
531,CUW,Curacao,Latin America and the Caribbean,2018,514314.192,674490.499
533,ABW,Aruba,Latin America and the Caribbean,2018,75244.299,119884.899
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,2018,2409.578,4208.931
535,BES,Bonaire,Latin America and the Caribbean,2018,35939.481,125784.443
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2018,1995831.491,4842471.778
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2018,144652.932,53448.985
554,NZL,New Zealand,Australia and New Zealand,2018,29733747.23,35951843.11
558,NIC,Nicaragua,Latin America and the Caribbean,2018,2656128.415,1971975.754
562,NER,Niger,Sub-Saharan Africa,2018,1476599.168,1200386.892
566,NGA,Nigeria,Sub-Saharan Africa,2018,60506811.42,108162501.9
568,,"Other Europe, nes",,2018,2319627.884,3703560.926
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2018,412.896,170.625
574,NFK,Norfolk Islands,Australia and New Zealand,2018,918.834,2317.47
577,,"Other Africa, nes",,2018,525.774,1419.333
579,NOR,Norway,Europe,2018,105762094.2,226416561.6
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2018,2402.524,4781.639
581,UMI,United States Minor Outlying Islands,,2018,2794.371,694.152
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2018,122127.973,69870.972
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2018,119715.464,110789.94
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2018,16207.91642,6487.352478
586,PAK,Pakistan,Central and Southern Asia,2018,9412023.411,23636935.55
591,PAN,Panama,Latin America and the Caribbean,2018,2621609.496,3145006.743
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2018,8445435.256,10428373.49
600,PRY,Paraguay,Latin America and the Caribbean,2018,6239188.232,13201638.88
604,PER,Peru,Latin America and the Caribbean,2018,44492430.2,47206335.22
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2018,12761140.56,52564550.78
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2018,221.843,5094.284
616,POL,Poland,Europe,2018,43088359.55,64807498.53
620,PRT,Portugal,Europe,2018,16088077.76,26391759.97
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2018,167399.488,110372.852
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2018,69036.751,89434.054
634,QAT,Qatar,Northern Africa and Western Asia,2018,67049501.87,127006878.5
637,,"North America and Central America, nes",,2018,110.116,12.43
642,ROU,Romania,Europe,2018,15888820.06,35311962.83
643,RUS,Russian Federation,Europe,2018,381614721,1001927234
646,RWA,Rwanda,Sub-Saharan Africa,2018,1535260.441,585328.4775
652,BLM,Saint-Barthelemy,Latin America and the Caribbean,2018,688.682,625.684
654,SHN,Saint Helena,Sub-Saharan Africa,2018,19372.141,1000.856
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2018,3406.348,7479.954
660,AIA,Anguilla,Latin America and the Caribbean,2018,2501.702,5770.051
662,LCA,Saint Lucia,Latin America and the Caribbean,2018,60523.54002,294521.8119
666,SPM,Saint Pierre and Miquelon,Northern America,2018,1154.484,463.651
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2018,123382.5248,208382.1363
674,SMR,San Marino,Europe,2018,7028.874,2332.942
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2018,13559.4301,7266.563843
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2018,229694851.5,432274667.5
686,SEN,Senegal,Sub-Saharan Africa,2018,2948976.05,6169056.686
688,SRB,Serbia,Europe,2018,5275357.239,8765452.993
690,SYC,Seychelles,Sub-Saharan Africa,2018,314916.6418,190844.2521
694,SLE,Sierra Leone,Sub-Saharan Africa,2018,597870.6256,3460071.51
699,IND,India,Central and Southern Asia,2018,137400496.1,194937389.6
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2018,70265348.74,106716697.5
703,SVK,Slovakia,Europe,2018,12649512.17,25557096.11
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2018,41989406.43,80162637
705,SVN,Slovenia,Europe,2018,6331981.649,11406905.99
706,SOM,Somalia,Sub-Saharan Africa,2018,456513.74,107060.25
710,ZAF,South Africa,Sub-Saharan Africa,2018,78023780.5,236924483.4
716,ZWE,Zimbabwe,Sub-Saharan Africa,2018,3964530.216,3491455.366
724,ESP,Spain,Europe,2018,92464083.64,118513701.9
728,SSD,South Sudan,Sub-Saharan Africa,2018,1708723.047,3668077.759
729,SDN,Sudan,Northern Africa and Western Asia,2018,4408817.549,3918987.122
732,ESH,Western Sahara,Northern Africa and Western Asia,2018,70.007,9.501
740,SUR,Suriname,Latin America and the Caribbean,2018,2181726.411,1389736.194
748,SWZ,Eswatini,Sub-Saharan Africa,2018,536870.9703,1905774.122
752,SWE,Sweden,Europe,2018,39725661.59,70183188.65
757,CHE,Switzerland,Europe,2018,75049795.63,20613355.94
760,SYR,Syria,Northern Africa and Western Asia,2018,545635.166,946334.902
762,TJK,Tajikistan,Central and Southern Asia,2018,1133216.382,2090485.881
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2018,56250381.51,94272716.95
768,TGO,Togo,Sub-Saharan Africa,2018,2288174.823,6138341.659
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2018,2684.619,3462.907
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2018,10106.538,7986.319
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2018,6196221.123,15679698.49
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2018,255243115.9,487483771.3
788,TUN,Tunisia,Northern Africa and Western Asia,2018,3833504.911,9182970.118
792,TUR,Turkey,Northern Africa and Western Asia,2018,46191880.91,94003738.24
795,TKM,Turkmenistan,Central and Southern Asia,2018,9746247.037,29044508.25
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2018,7089.182,8488.657
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2018,29101.277,17787.733
800,UGA,Uganda,Sub-Saharan Africa,2018,3201401.404,2751984.161
804,UKR,Ukraine,Europe,2018,38287525.14,150241949.3
807,MKD,North Macedonia,Europe,2018,1351956.814,2110864.402
818,EGY,Egypt,Northern Africa and Western Asia,2018,21784314.07,51453210.81
826,GBR,United Kingdom,Europe,2018,109249264.4,133480593.7
834,TZA,Tanzania,Sub-Saharan Africa,2018,3389647.581,2757503.693
837,,Bunkers,,2018,2367215.166,7658735.937
838,,Free Zones,,2018,556138.015,906198.975
839,,Special Categories,,2018,37199916.61,111080987.8
842,USA,United States,Northern America,2018,426590604.4,904073610.7
854,BFA,Burkina Faso,Sub-Saharan Africa,2018,2724925.084,1210236.733
858,URY,Uruguay,Latin America and the Caribbean,2018,8868416.563,18999632.84
860,UZB,Uzbekistan,Central and Southern Asia,2018,8669443.806,17018918.7
862,VEN,Venezuela,Latin America and the Caribbean,2018,33422895.1,77709981.2
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2018,91.385,373.343
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2018,42041.46756,32881.39483
887,YEM,Yemen,Northern Africa and Western Asia,2018,1529511.472,2044596.917
894,ZMB,Zambia,Sub-Saharan Africa,2018,11388654.69,4055941.956
899,,"Areas, nes",,2018,9974333.842,14005491.52
4,AFG,Afghanistan,Central and Southern Asia,2019,2236188.038,2831751.237
8,ALB,Albania,Europe,2019,844375.274,2393879.145
10,ATA,Antarctica,,2019,252.073,109.412
12,DZA,Algeria,Northern Africa and Western Asia,2019,35540177.55,79800905.52
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2019,14761.966,14573.709
20,AND,Andorra,Europe,2019,9688.722,37686.152
24,AGO,Angola,Sub-Saharan Africa,2019,36300141.87,72863187.79
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2019,115146.6601,180875.4905
31,AZE,Azerbaijan,Northern Africa and Western Asia,2019,19895911.43,44307155.78
32,ARG,Argentina,Latin America and the Caribbean,2019,48970638.37,117935999.3
36,AUS,Australia,Australia and New Zealand,2019,240312771.9,1462002612
40,AUT,Austria,Europe,2019,27303683.52,38746435.57
44,BHS,Bahamas,Latin America and the Caribbean,2019,452967.624,3930389.592
48,BHR,Bahrain,Northern Africa and Western Asia,2019,11293179.72,25313331.09
50,BGD,Bangladesh,Central and Southern Asia,2019,1806500.886,1705960.947
51,ARM,Armenia,Northern Africa and Western Asia,2019,2125030.75,1336441.09
52,BRB,Barbados,Latin America and the Caribbean,2019,84374.31512,445582.5815
56,BEL,Belgium,Europe,2019,112909082.1,164320350.1
60,BMU,Bermuda,Northern America,2019,37055.29548,81489.19523
64,BTN,Bhutan,Central and Southern Asia,2019,233185.912,3643079.918
68,BOL,Bolivia,Latin America and the Caribbean,2019,8127078.648,13791490.66
70,BIH,Bosnia Herzegovina,Europe,2019,1633009.291,6013043.071
72,BWA,Botswana,Sub-Saharan Africa,2019,4858882.395,760089.5628
74,BVT,Bouvet Island,,2019,860.635,377
76,BRA,Brazil,Latin America and the Caribbean,2019,173907930.7,666578665.2
84,BLZ,Belize,Latin America and the Caribbean,2019,260610.9639,925162.8149
86,IOT,British Indian Ocean Territory,,2019,5060.66,2918.555
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2019,621762.232,3344343.196
92,VGB,British Virgin Islands,Latin America and the Caribbean,2019,6523.273,9674.507
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2019,6382742.751,12660453.05
100,BGR,Bulgaria,Europe,2019,13093477.23,23016459.23
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2019,13249287.96,59670621.13
108,BDI,Burundi,Sub-Saharan Africa,2019,225176.5478,86993.41688
112,BLR,Belarus,Europe,2019,18129059.32,57653557.93
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2019,5504568.979,2775639.277
120,CMR,Cameroon,Sub-Saharan Africa,2019,5449219.104,8550326.274
124,CAN,Canada,Northern America,2019,209945423.9,528550435.6
132,CPV,Cabo Verde,Sub-Saharan Africa,2019,37691.94271,34165.98296
136,CYM,Cayman Islands,Latin America and the Caribbean,2019,27562.197,19755.495
140,CAF,Central African Republic,Sub-Saharan Africa,2019,77020.038,118352.735
144,LKA,Sri Lanka,Central and Southern Asia,2019,2401718.136,1343965.456
148,TCD,Chad,Sub-Saharan Africa,2019,1308412.701,2188914.025
152,CHL,Chile,Latin America and the Caribbean,2019,64142931.38,52062689.75
156,CHN,China,China,2019,185977260.8,426388828.3
162,CXR,Christmas Islands,,2019,14955.563,76883.459
166,CCK,Cocos Islands,,2019,135.276,164.503
170,COL,Colombia,Latin America and the Caribbean,2019,34707193.91,132584176.6
174,COM,Comoros,Sub-Saharan Africa,2019,31979.00761,6844.504457
178,COG,"Congo, Republic",Sub-Saharan Africa,2019,9503519.247,15252800.52
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2019,8138836.026,2799780.196
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2019,21125.73,4046.357
188,CRI,Costa Rica,Latin America and the Caribbean,2019,5020827.097,7540973.978
191,HRV,Croatia,Europe,2019,4579378.997,13545275.53
192,CUB,Cuba,Latin America and the Caribbean,2019,811009.786,1185814.356
196,CYP,Cyprus,Northern Africa and Western Asia,2019,1823813.208,3839342.777
203,CZE,Czech Republic,Europe,2019,16160939.03,47337196.18
204,BEN,Benin,Sub-Saharan Africa,2019,1849856.62,1366218.932
208,DNK,Denmark,Europe,2019,23904589.75,27388593.28
212,DMA,Dominica,Latin America and the Caribbean,2019,10448.165,72700.626
214,DOM,Dominican Republic,Latin America and the Caribbean,2019,3646625.156,2023388.177
218,ECU,Ecuador,Latin America and the Caribbean,2019,21650049.67,34982594.9
222,SLV,El Salvador,Latin America and the Caribbean,2019,1056353.241,1666973.18
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2019,4718238.975,10388465.75
231,ETH,Ethiopia,Sub-Saharan Africa,2019,2070745.198,1075844.301
232,ERI,Eritrea,Sub-Saharan Africa,2019,493360.934,323235.701
233,EST,Estonia,Europe,2019,5295180.955,15418146.91
234,FRO,Faeroe Islands,Europe,2019,1462228.803,503189.047
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2019,312731.372,98819.591
239,SGS,South Georgia and the South Sandwich Islands,,2019,26.176,3.816
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2019,638663.757,1273579.253
246,FIN,Finland,Europe,2019,24468129.02,33514513.58
251,FRA,France,Europe,2019,85419825.91,143842853.4
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2019,117525.803,21157.285
260,ATF,French Southern Territories,,2019,8162.384,703.307
262,DJI,Djibouti,Sub-Saharan Africa,2019,89411.21,87000.554
266,GAB,Gabon,Sub-Saharan Africa,2019,7167763.521,16675476.89
268,GEO,Georgia,Northern Africa and Western Asia,2019,1773904.401,2036930.057
270,GMB,Gambia,Sub-Saharan Africa,2019,161138.6486,270992.2794
275,PSE,State of Palestine,Northern Africa and Western Asia,2019,107561.549,168207.267
276,DEU,Germany,Europe,2019,160766748.2,262138705.8
288,GHA,Ghana,Sub-Saharan Africa,2019,14021510.92,18078710.14
292,GIB,Gibraltar,Europe,2019,15637.308,23500.826
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2019,85267.016,55534.357
300,GRC,Greece,Europe,2019,20291204.01,37426176.22
304,GRL,Greenland,Northern America,2019,1032510.9,229589.165
308,GRD,Grenada,Latin America and the Caribbean,2019,27104.968,8088.864
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2019,10670.336,20306.748
320,GTM,Guatemala,Latin America and the Caribbean,2019,6235382.661,10449163.05
324,GIN,Guinea,Sub-Saharan Africa,2019,6169946.968,60676941.27
328,GUY,Guyana,Latin America and the Caribbean,2019,1437535.145,3573103.041
332,HTI,Haiti,Latin America and the Caribbean,2019,112085.619,65393.844
334,HMD,Heard Island and McDonald Islands,,2019,6.809,5.128
336,VAT,Holy See,Europe,2019,94.339,16.233
340,HND,Honduras,Latin America and the Caribbean,2019,3223211.561,4889587.195
344,HKG,"China, Hong Kong SAR",China,2019,39675026.13,9720200.65
348,HUN,Hungary,Europe,2019,12621710.37,26163921.08
352,ISL,Iceland,Europe,2019,4770263.179,2432619.118
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2019,100801926.8,489299984.1
364,IRN,Iran,Central and Southern Asia,2019,21362913.98,63379623.14
368,IRQ,Iraq,Northern Africa and Western Asia,2019,88925974.4,198350316
372,IRL,Ireland,Europe,2019,12275549.26,12642412.24
376,ISR,Israel,Northern Africa and Western Asia,2019,18140482.54,10860327.12
381,ITA,Italy,Europe,2019,74043551.96,73138353.41
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2019,12470494.1,13688733.57
388,JAM,Jamaica,Latin America and the Caribbean,2019,329739.3976,4148611.817
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2019,72371121.73,105367351
398,KAZ,Kazakhstan,Central and Southern Asia,2019,55489731.03,163282815.6
400,JOR,Jordan,Northern Africa and Western Asia,2019,3084323.798,12346001.86
404,KEN,Kenya,Sub-Saharan Africa,2019,4222480.674,3671321.803
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2019,74370.576,109640.35
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2019,87206219.02,121191091.9
414,KWT,Kuwait,Northern Africa and Western Asia,2019,66155857.96,132569567.6
417,KGZ,Kyrgyzstan,Central and Southern Asia,2019,1576196.694,2730376.66
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2019,3288417.338,9618895.89
422,LBN,Lebanon,Northern Africa and Western Asia,2019,2000506.826,715252.319
426,LSO,Lesotho,Sub-Saharan Africa,2019,453672.892,106191.11
428,LVA,Latvia,Europe,2019,5888761.859,21702538.88
430,LBR,Liberia,Sub-Saharan Africa,2019,766493.294,4937658.537
434,LBY,Libya,Northern Africa and Western Asia,2019,29016478.64,58252610.91
440,LTU,Lithuania,Europe,2019,11133197.74,26076470.88
442,LUX,Luxembourg,Europe,2019,5114272.314,7720180.262
446,MAC,"China, Macao SAR",China,2019,109797.326,367078.9048
450,MDG,Madagascar,Sub-Saharan Africa,2019,2277840.4,1212750.776
454,MWI,Malawi,Sub-Saharan Africa,2019,992749.495,651560.3288
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2019,79647291.3,213533489.4
462,MDV,Maldives,Central and Southern Asia,2019,211797.612,135824.581
466,MLI,Mali,Sub-Saharan Africa,2019,4821429.24,391247.002
470,MLT,Malta,Europe,2019,1878590.994,3734249.847
473,,"Latin American Integration Association, nes",,2019,1860.194,104.181
478,MRT,Mauritania,Sub-Saharan Africa,2019,4265757.279,25176692.8
480,MUS,Mauritius,Sub-Saharan Africa,2019,917195.6704,1024419.385
484,MEX,Mexico,Latin America and the Caribbean,2019,91419749.18,188548641.3
490,,"Other Asia, nes",,2019,32344736.59,43865598.67
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2019,7338434.982,48620955.63
498,MDA,Moldova,Europe,2019,1348433.183,4001069.447
499,MNE,Montenegro,Europe,2019,234537.889,929301.158
500,MSR,Montserrat,Latin America and the Caribbean,2019,3593.488,68799.942
504,MAR,Morocco,Northern Africa and Western Asia,2019,11071331.14,32565876.7
508,MOZ,Mozambique,Sub-Saharan Africa,2019,5616361.172,20181984.56
512,OMN,Oman,Northern Africa and Western Asia,2019,35719160.9,113403223.8
516,NAM,Namibia,Sub-Saharan Africa,2019,3366479.917,1653866.7
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2019,27374.582,91846.234
524,NPL,Nepal,Central and Southern Asia,2019,386014.742,438173.905
527,,"Oceania, nes",,2019,383.198,541.939
528,NLD,Netherlands,Europe,2019,164398013.8,244569387.6
531,CUW,Curacao,Latin America and the Caribbean,2019,286503.307,174094.372
533,ABW,Aruba,Latin America and the Caribbean,2019,65991.077,155993.857
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,2019,6349.908,3988.232
535,BES,Bonaire,Latin America and the Caribbean,2019,41796.87,206431.998
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2019,1732148.285,7247108.63
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2019,140353.985,56566.697
554,NZL,New Zealand,Australia and New Zealand,2019,29288959.04,34977367.96
